trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.stoch_latent_dim,config.beta_stoch,config.beta_mach_unsup,config.beta_mach_sup,config.alpha_prof,config.alpha_mach,config.start_sup_time,config.physics,config.gamma_stored_energy,config.encoder_end_dense_size,config.dataset_choice,config.scheduler_step,config.mp_hdims_aux,config.mp_hdims_cond,config.hidden_dims,config.elm_style_choice,config.loss_type
9a130_00110,0.4137202799320221,5.9280524253845215,0.003650966100394726,0.6050811409950256,0.9803800582885742,True,,,35,23047b37728f468592c4d358f21fa72e,2022-05-24_10-13-32,1653376412,36.108423948287964,1311120,dx6-mat-32,128.214.72.230,36.108423948287964,0,35,"110_alpha_prof=666,beta_mach_unsup=0.0595,mach_latent_dim=10",0.003,10,3,5.0,0.059500000000000004,10.0,666,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00111,0.6663942933082581,228.8549041748047,0.0037001483142375946,1.014968752861023,0.8917350769042969,False,,,5,5ad8398d580c44c1ae341551e2177c79,2022-05-24_10-13-39,1653376419,4.5365846157073975,1314934,dx6-mat-32,128.214.72.230,4.5365846157073975,0,5,"111_alpha_prof=573,beta_mach_unsup=0.0024,mach_latent_dim=8",0.003,8,3,5.0,0.0024000000000000002,10.0,573,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00112,0.35471630096435547,6.594703197479248,0.06627147644758224,0.5813451409339905,1.0054566860198975,True,,,35,1e850bd9a59a48fcb9b73060de76c858,2022-05-24_10-14-18,1653376458,36.81432127952576,1315675,dx6-mat-32,128.214.72.230,36.81432127952576,0,35,"112_alpha_prof=766,beta_mach_unsup=0.0284,mach_latent_dim=12",0.003,12,3,5.0,0.0284,10.0,766,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00113,0.36798524856567383,4.687706470489502,0.00723712844774127,0.5840542316436768,1.003084659576416,True,,,35,3e6989c212fe46cc82763a0f997d1088,2022-05-24_10-14-22,1653376462,35.406667947769165,1316203,dx6-mat-32,128.214.72.230,35.406667947769165,0,35,"113_alpha_prof=540,beta_mach_unsup=0.0043,mach_latent_dim=11",0.003,11,3,5.0,0.0043,10.0,540,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00114,0.42069658637046814,5.7853217124938965,0.0007606238941662014,0.588578999042511,1.125868558883667,True,,,35,865dba721c0a4232953382fffb960e5e,2022-05-24_10-14-56,1653376496,35.11845588684082,1319622,dx6-mat-32,128.214.72.230,35.11845588684082,0,35,"114_alpha_prof=473,beta_mach_unsup=0.0673,mach_latent_dim=10",0.003,10,3,5.0,0.0673,10.0,473,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00115,0.23818320035934448,2.0244741439819336,0.6317583918571472,0.5837072134017944,1.1218645572662354,True,,,100,1cb67c6d9b334227bfebbac9609f4799,2022-05-24_10-16-10,1653376570,105.90497207641602,1319940,dx6-mat-32,128.214.72.230,105.90497207641602,0,100,"115_alpha_prof=253,beta_mach_unsup=0.0529,mach_latent_dim=12",0.003,12,3,5.0,0.0529,10.0,253,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00116,0.19704951345920563,3.249136209487915,2.808741569519043,0.5813940167427063,1.145090103149414,True,,,100,d3ae7fd1aef741e2b7ef2af057fa1241,2022-05-24_10-16-47,1653376607,109.16058588027954,1323429,dx6-mat-32,128.214.72.230,109.16058588027954,0,100,"116_alpha_prof=907,beta_mach_unsup=0.0029,mach_latent_dim=10",0.003,10,3,5.0,0.0029000000000000002,10.0,907,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00117,0.38269126415252686,6.490606784820557,0.025067441165447235,0.5914848446846008,1.07004976272583,True,,,35,2fa0650e3b3545c8bf66207d0dc51ea3,2022-05-24_10-16-51,1653376611,38.619170904159546,1330783,dx6-mat-32,128.214.72.230,38.619170904159546,0,35,"117_alpha_prof=689,beta_mach_unsup=0.0006,mach_latent_dim=11",0.003,11,3,5.0,0.0006000000000000001,10.0,689,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00118,0.33307886123657227,3.5739450454711914,0.20527535676956177,0.5864428281784058,1.2201216220855713,True,,,70,d394c60bbf944a6ba6ad8dfa946f72fc,2022-05-24_10-18-05,1653376685,76.0968906879425,1334212,dx6-mat-32,128.214.72.230,76.0968906879425,0,70,"118_alpha_prof=686,beta_mach_unsup=0.0039,mach_latent_dim=7",0.003,7,3,5.0,0.0039000000000000003,10.0,686,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00119,0.7205447554588318,132.6542205810547,0.0021870953496545553,1.0017424821853638,0.9717531204223633,False,,,3,5bdf0954afaa4fa2be54c777059939cf,2022-05-24_10-16-56,1653376616,3.006051540374756,1334531,dx6-mat-32,128.214.72.230,3.006051540374756,0,3,"119_alpha_prof=867,beta_mach_unsup=0.0004,mach_latent_dim=12",0.003,12,3,5.0,0.0004,10.0,867,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00120,0.4352298974990845,4.793248653411865,0.0004943613312207162,0.5759158730506897,1.1024131774902344,True,,,35,8fa70d5166a04a119f7dca98b3cc16cc,2022-05-24_10-17-37,1653376657,38.012431621551514,1335060,dx6-mat-32,128.214.72.230,38.012431621551514,0,35,"120_alpha_prof=217,beta_mach_unsup=0.0401,mach_latent_dim=10",0.003,10,3,5.0,0.040100000000000004,10.0,217,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00121,0.4088693857192993,6.817743301391602,0.0021854538936167955,0.6280742287635803,1.1138174533843994,True,,,35,dca6d64ba5b54a399631a831edfec676,2022-05-24_10-18-17,1653376697,37.33316230773926,1338947,dx6-mat-32,128.214.72.230,37.33316230773926,0,35,"121_alpha_prof=793,beta_mach_unsup=0.0536,mach_latent_dim=10",0.003,10,3,5.0,0.0536,10.0,793,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00122,0.18423867225646973,2.5305678844451904,0.7864425778388977,0.6012927889823914,1.086651086807251,True,,,100,6e36ff0f68794b6f8217e9632ed63a92,2022-05-24_10-19-56,1653376796,107.85788154602051,1341637,dx6-mat-32,128.214.72.230,107.85788154602051,0,100,"122_alpha_prof=521,beta_mach_unsup=0.001,mach_latent_dim=6",0.003,6,3,5.0,0.001,10.0,521,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00123,0.1742410510778427,3.2079131603240967,1.0108932256698608,0.5928056836128235,1.04296875,True,,,100,65e1a5018b2040b4a1d69c79460dd1be,2022-05-24_10-20-08,1653376808,108.44448924064636,1342748,dx6-mat-32,128.214.72.230,108.44448924064636,0,100,"123_alpha_prof=849,beta_mach_unsup=0.0046,mach_latent_dim=6",0.003,6,3,5.0,0.0046,10.0,849,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00124,0.35727301239967346,6.645301818847656,0.003601347329095006,0.5744605660438538,1.0590171813964844,True,,,35,7b2fb761cee540dd9f2317d537935da0,2022-05-24_10-20-35,1653376835,36.783942461013794,1352248,dx6-mat-32,128.214.72.230,36.783942461013794,0,35,"124_alpha_prof=479,beta_mach_unsup=0.0004,mach_latent_dim=7",0.003,7,3,5.0,0.0004,10.0,479,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00125,0.36501023173332214,5.920995235443115,0.0005278968601487577,0.5798563361167908,1.067906141281128,True,,,35,370667eee48b46a889317c59c06fd682,2022-05-24_10-20-46,1653376846,35.83439302444458,1353469,dx6-mat-32,128.214.72.230,35.83439302444458,0,35,"125_alpha_prof=195,beta_mach_unsup=0.0002,mach_latent_dim=10",0.003,10,3,5.0,0.0002,10.0,195,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00126,0.21075737476348877,2.9831645488739014,2.5605263710021973,0.5923606157302856,1.0435690879821777,True,,,100,3a8a1b62c905479ea895cde011e22d0c,2022-05-24_10-22-24,1653376944,106.87808227539062,1356103,dx6-mat-32,128.214.72.230,106.87808227539062,0,100,"126_alpha_prof=991,beta_mach_unsup=0.0048,mach_latent_dim=7",0.003,7,3,5.0,0.0048000000000000004,10.0,991,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00127,0.2888481318950653,2.395604133605957,0.015137826092541218,0.5786102414131165,1.116607904434204,True,,,70,4a716317740d47db9f185f90dfc88288,2022-05-24_10-22-04,1653376924,74.91444635391235,1357217,dx6-mat-32,128.214.72.230,74.91444635391235,0,70,"127_alpha_prof=224,beta_mach_unsup=0.0304,mach_latent_dim=12",0.003,12,3,5.0,0.0304,10.0,224,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00128,0.6666576266288757,777.827880859375,0.0037626856938004494,1.0513886213302612,1.0023438930511475,False,,,5,cc6d9480e0f54b11b52c470c38e78214,2022-05-24_10-22-11,1653376931,4.942153215408325,1364781,dx6-mat-32,128.214.72.230,4.942153215408325,0,5,"128_alpha_prof=354,beta_mach_unsup=0.0002,mach_latent_dim=8",0.003,8,3,5.0,0.0002,10.0,354,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00129,0.7298574447631836,1.9429607391357422,0.0001410271506756544,0.6056250333786011,1.0826926231384277,True,,,35,12bbba09b4d84792a25444417ae58991,2022-05-24_10-22-51,1653376971,37.21478486061096,1365499,dx6-mat-32,128.214.72.230,37.21478486061096,0,35,"129_alpha_prof=408,beta_mach_unsup=0.0176,mach_latent_dim=6",0.003,6,3,5.0,0.0176,10.0,408,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00130,0.42991137504577637,5.091920852661133,0.0006843023584224284,0.5792290568351746,1.0291345119476318,True,,,35,1397002f3bbc41ac9d9695c3aff7dcf0,2022-05-24_10-23-03,1653376983,36.94464468955994,1366663,dx6-mat-32,128.214.72.230,36.94464468955994,0,35,"130_alpha_prof=608,beta_mach_unsup=0.0874,mach_latent_dim=10",0.003,10,3,5.0,0.0874,10.0,608,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00131,0.3721919059753418,4.176273822784424,0.0004907498951070011,0.5713054537773132,1.1947786808013916,True,,,35,48778c86975e463a82fe323092c4a66e,2022-05-24_10-23-31,1653377011,37.06659388542175,1369353,dx6-mat-32,128.214.72.230,37.06659388542175,0,35,"131_alpha_prof=134,beta_mach_unsup=0.002,mach_latent_dim=10",0.003,10,3,5.0,0.002,10.0,134,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00132,0.43439769744873047,5.414187908172607,0.0011870745802298188,0.5735400319099426,1.0534782409667969,True,,,35,8855601a96db4638a5fc3d847fdbeec4,2022-05-24_10-23-44,1653377024,38.59866189956665,1370462,dx6-mat-32,128.214.72.230,38.59866189956665,0,35,"132_alpha_prof=615,beta_mach_unsup=0.0805,mach_latent_dim=10",0.003,10,3,5.0,0.0805,10.0,615,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00133,0.3186774253845215,3.758554697036743,0.4579813480377197,0.5899565815925598,1.082115650177002,True,,,70,d501590e43ff4ff7bfd5d2e97cefc807,2022-05-24_10-24-50,1653377090,76.9897518157959,1373154,dx6-mat-32,128.214.72.230,76.9897518157959,0,70,"133_alpha_prof=648,beta_mach_unsup=0.0012,mach_latent_dim=10",0.003,10,3,5.0,0.0012000000000000001,10.0,648,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00134,0.2741115391254425,1.5064114332199097,0.5616128444671631,0.5977272391319275,0.9640629291534424,True,,,100,17017d37dede49d68cacb16ab3bad534,2022-05-24_10-25-32,1653377132,105.92894577980042,1374342,dx6-mat-32,128.214.72.230,105.92894577980042,0,100,"134_alpha_prof=126,beta_mach_unsup=0.0233,mach_latent_dim=9",0.003,9,3,5.0,0.0233,10.0,126,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00135,0.3628915250301361,2.9777774810791016,0.007541000843048096,0.5848514437675476,0.9224283695220947,True,,,70,d95f8f20ad0142eebf482efd2c25d2ea,2022-05-24_10-25-59,1653377159,66.87285828590393,1380627,dx6-mat-32,128.214.72.230,66.87285828590393,0,70,"135_alpha_prof=419,beta_mach_unsup=0.0065,mach_latent_dim=9",0.003,9,3,5.0,0.006500000000000001,10.0,419,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00136,0.6119459271430969,67.33148956298828,0.0077888318337500095,1.0120148658752441,0.8622338771820068,False,,,7,faa3ab27e7894dec8b363a8058383487,2022-05-24_10-25-40,1653377140,6.1778199672698975,1385060,dx6-mat-32,128.214.72.230,6.1778199672698975,0,7,"136_alpha_prof=926,beta_mach_unsup=0.01,mach_latent_dim=8",0.003,8,3,5.0,0.01,10.0,926,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00137,0.5735698938369751,475.6866760253906,0.0055733323097229,1.0577136278152466,0.8577566146850586,False,,,7,8c76d6440d954aa9822d64e4dd1cc269,2022-05-24_10-25-49,1653377149,6.11820125579834,1385991,dx6-mat-32,128.214.72.230,6.11820125579834,0,7,"137_alpha_prof=995,beta_mach_unsup=0.0008,mach_latent_dim=6",0.003,6,3,5.0,0.0008,10.0,995,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00138,0.429383784532547,4.985419273376465,0.0008745435625314713,0.6262373328208923,0.9967496395111084,True,,,35,ee01e1190d4448a99e3d48f1ba6e288c,2022-05-24_10-26-25,1653377185,32.90095782279968,1386965,dx6-mat-32,128.214.72.230,32.90095782279968,0,35,"138_alpha_prof=739,beta_mach_unsup=0.0832,mach_latent_dim=10",0.003,10,3,5.0,0.08320000000000001,10.0,739,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00139,0.3616601228713989,5.565463542938232,0.005589262116700411,0.5751661062240601,0.9467589855194092,True,,,35,634f5fa2190f4a79b69c709bf27d6d70,2022-05-24_10-26-34,1653377194,33.410317182540894,1387965,dx6-mat-32,128.214.72.230,33.410317182540894,0,35,"139_alpha_prof=702,beta_mach_unsup=0.098,mach_latent_dim=11",0.003,11,3,5.0,0.098,10.0,702,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00140,0.3084428608417511,2.56497859954834,0.015424936078488827,0.5822265148162842,0.9704864025115967,True,,,70,57362d5066774df9a0d834710d1b3456,2022-05-24_10-27-34,1653377254,67.24620795249939,1390787,dx6-mat-32,128.214.72.230,67.24620795249939,0,70,"140_alpha_prof=222,beta_mach_unsup=0.0037,mach_latent_dim=8",0.003,8,3,5.0,0.0037,10.0,222,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00141,0.28803741931915283,3.8166027069091797,0.019603310152888298,0.5662665963172913,0.9660472869873047,True,,,70,aa1934d5ee3a4a3fb47f19bff9484f80,2022-05-24_10-27-44,1653377264,67.43768095970154,1391794,dx6-mat-32,128.214.72.230,67.43768095970154,0,70,"141_alpha_prof=630,beta_mach_unsup=0.0369,mach_latent_dim=10",0.003,10,3,5.0,0.0369,10.0,630,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00142,0.3491334915161133,213.49456787109375,0.014074131846427917,1.0250738859176636,0.8796751499176025,False,,,15,42f34115314d496a8bd22ba893011440,2022-05-24_10-27-49,1653377269,13.053842782974243,1398256,dx6-mat-32,128.214.72.230,13.053842782974243,0,15,"142_alpha_prof=452,beta_mach_unsup=0.0047,mach_latent_dim=8",0.003,8,3,5.0,0.0047,10.0,452,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00143,0.367697149515152,4.565075397491455,0.0017005462432280183,0.5779449343681335,0.960890531539917,True,,,35,4f06090873e04567b7ab9c2965ee9b02,2022-05-24_10-28-20,1653377300,33.50132632255554,1399365,dx6-mat-32,128.214.72.230,33.50132632255554,0,35,"143_alpha_prof=145,beta_mach_unsup=0.0007,mach_latent_dim=12",0.003,12,3,5.0,0.0007,10.0,145,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00144,0.36607983708381653,4.779801368713379,0.002459137700498104,0.6381018757820129,0.9389157295227051,True,,,35,aa0a5143c84946d18496fda93627ac22,2022-05-24_10-28-25,1653377305,33.466391801834106,1399982,dx6-mat-32,128.214.72.230,33.466391801834106,0,35,"144_alpha_prof=595,beta_mach_unsup=0.0243,mach_latent_dim=11",0.003,11,3,5.0,0.024300000000000002,10.0,595,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00145,0.3467947244644165,3.6522481441497803,0.0036732954904437065,0.5862700939178467,0.9251644611358643,True,,,70,91b33459a4594cbf928de12e66b133d0,2022-05-24_10-29-28,1653377368,66.47012281417847,1403175,dx6-mat-32,128.214.72.230,66.47012281417847,0,70,"145_alpha_prof=772,beta_mach_unsup=0.0001,mach_latent_dim=9",0.003,9,3,5.0,0.0001,10.0,772,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00146,0.1808575838804245,3.6411592960357666,0.3805144131183624,0.5965445637702942,0.9318902492523193,True,,,100,9376d2b650844e5db31850bec4b3ee1a,2022-05-24_10-30-03,1653377403,96.24006509780884,1403787,dx6-mat-32,128.214.72.230,96.24006509780884,0,100,"146_alpha_prof=815,beta_mach_unsup=0.0774,mach_latent_dim=9",0.003,9,3,5.0,0.07740000000000001,10.0,815,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00147,0.45365551114082336,5.9539618492126465,0.0039012625347822905,0.6279423236846924,0.9952836036682129,True,,,35,007bb482e72545bb91d16c304af9b40f,2022-05-24_10-30-03,1653377403,33.04745268821716,1410635,dx6-mat-32,128.214.72.230,33.04745268821716,0,35,"147_alpha_prof=972,beta_mach_unsup=0.0013,mach_latent_dim=11",0.003,11,3,5.0,0.0013000000000000002,10.0,972,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00148,0.356230229139328,5.78893518447876,0.0020753417629748583,0.5793243646621704,0.9227735996246338,True,,,35,b85e015f0f9c4c67ab0a7da4676dd578,2022-05-24_10-30-37,1653377437,32.37596678733826,1414430,dx6-mat-32,128.214.72.230,32.37596678733826,0,35,"148_alpha_prof=681,beta_mach_unsup=0.0138,mach_latent_dim=11",0.003,11,3,5.0,0.013800000000000002,10.0,681,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00149,0.18622656166553497,2.8074066638946533,2.6441643238067627,0.5754922032356262,0.9736616611480713,True,,,100,14185673c5f24576916cf72ade93c942,2022-05-24_10-31-40,1653377500,94.91437816619873,1414474,dx6-mat-32,128.214.72.230,94.91437816619873,0,100,"149_alpha_prof=836,beta_mach_unsup=0.0336,mach_latent_dim=12",0.003,12,3,5.0,0.033600000000000005,10.0,836,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00150,0.4702848494052887,255.22894287109375,0.006882291287183762,1.0221325159072876,0.8835952281951904,False,,,11,04cb1fbe84244bd3bb9eedd81ba49c6f,2022-05-24_10-30-49,1653377449,9.586214780807495,1418278,dx6-mat-32,128.214.72.230,9.586214780807495,0,11,"150_alpha_prof=343,beta_mach_unsup=0.0009,mach_latent_dim=8",0.003,8,3,5.0,0.0009000000000000001,10.0,343,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00151,0.223704531788826,3.2155516147613525,0.2244386225938797,0.5858302712440491,0.946124792098999,True,,,100,7ab74df19819429690c7f6b3ed1e7b9e,2022-05-24_10-32-28,1653377548,96.64587330818176,1419616,dx6-mat-32,128.214.72.230,96.64587330818176,0,100,"151_alpha_prof=735,beta_mach_unsup=0.0567,mach_latent_dim=6",0.003,6,3,5.0,0.0567,10.0,735,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00152,0.3663792312145233,5.055332660675049,0.0013547171838581562,0.5718727707862854,0.9406781196594238,True,,,35,15c07b7cedd74c11aa6eb5e6359a0b10,2022-05-24_10-32-15,1653377535,32.436548948287964,1425136,dx6-mat-32,128.214.72.230,32.436548948287964,0,35,"152_alpha_prof=297,beta_mach_unsup=0.0034,mach_latent_dim=7",0.003,7,3,5.0,0.0034000000000000002,10.0,297,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00153,0.3363158702850342,2.9266326427459717,0.003877633484080434,0.5734037160873413,0.9634974002838135,True,,,70,81af8138676a44e3af95847d5f2e7596,2022-05-24_10-33-26,1653377606,69.43857502937317,1428901,dx6-mat-32,128.214.72.230,69.43857502937317,0,70,"153_alpha_prof=466,beta_mach_unsup=0.0124,mach_latent_dim=6",0.003,6,3,5.0,0.012400000000000001,10.0,466,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00154,0.5922271013259888,597.1979370117188,0.005380440503358841,1.0732234716415405,0.9213345050811768,False,,,6,a01d0ce9df634fb48524317df9b6cf33,2022-05-24_10-32-36,1653377556,5.464146375656128,1430334,dx6-mat-32,128.214.72.230,5.464146375656128,0,6,"154_alpha_prof=586,beta_mach_unsup=0.0003,mach_latent_dim=6",0.003,6,3,5.0,0.00030000000000000003,10.0,586,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
9a130_00155,0.594487726688385,736.0380249023438,0.013086752034723759,1.0932987928390503,0.8888425827026367,False,,,6,9d302e7d1f394848ac6bb6f1b7c3e170,2022-05-24_10-32-44,1653377564,5.558324098587036,1431190,dx6-mat-32,128.214.72.230,5.558324098587036,0,6,"155_alpha_prof=615,beta_mach_unsup=0.0001,mach_latent_dim=6",0.003,6,3,5.0,0.0001,10.0,615,200.0,500.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[128, 128, 64, 32]","[128, 128, 64, 32]","[3, 6]",simple,semi-supervised-cutoff-increasing
