trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.stoch_latent_dim,config.beta_stoch,config.beta_mach_unsup,config.beta_mach_sup,config.alpha_prof,config.alpha_mach,config.start_sup_time,config.physics,config.gamma_stored_energy,config.encoder_end_dense_size,config.dataset_choice,config.scheduler_step,config.mp_hdims_aux,config.mp_hdims_cond
aa7e5_00255,0.16732876002788544,35.244144439697266,1.4633151292800903,0.7076188921928406,2.1673190593719482,True,,,50,722a81547ad64b798faf0d5240d24f5c,2022-04-27_04-18-02,1651022282,111.1272382736206,1471020,adam-der-physiker,192.168.1.121,111.1272382736206,0,50,"255_alpha_prof=500,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,500,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00256,0.38949668407440186,19.484601974487305,2.3910763263702393,0.8343198299407959,2.1334657669067383,True,,,35,739303eb083448768a98275397d7908d,2022-04-27_04-18-25,1651022305,78.67308330535889,1475455,adam-der-physiker,192.168.1.121,78.67308330535889,0,35,"256_alpha_prof=936,beta_mach_unsup=0.0001",0.003,9,3,1.0,0.0001,10.0,936,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00257,0.19714726507663727,24.411449432373047,0.019988201558589935,0.7106949687004089,2.1408281326293945,True,,,50,5503f4a12cb34f45b242af4cf91a389c,2022-04-27_04-19-57,1651022397,113.06036233901978,1479978,adam-der-physiker,192.168.1.121,113.06036233901978,0,50,"257_alpha_prof=242,beta_mach_unsup=0.0013",0.003,9,3,1.0,0.0013000000000000002,10.0,242,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00258,0.3888760507106781,15.234111785888672,1.718234896659851,0.839918851852417,2.280642509460449,True,,,35,6fcea1a9f0bd43a2b8a64b5f2cf85269,2022-04-27_04-19-47,1651022387,78.75992155075073,1481768,adam-der-physiker,192.168.1.121,78.75992155075073,0,35,"258_alpha_prof=770,beta_mach_unsup=0.0065",0.003,9,3,1.0,0.006500000000000001,10.0,770,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00259,0.38942280411720276,14.467385292053223,4.6626176834106445,0.8442150354385376,2.1661949157714844,True,,,35,e624c9de8b9147b0a2ac8896010a0037,2022-04-27_04-21-08,1651022468,79.30036425590515,1488185,adam-der-physiker,192.168.1.121,79.30036425590515,0,35,"259_alpha_prof=993,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,993,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00260,0.3959083557128906,9.670580863952637,0.026414765045046806,0.7463289499282837,2.193958282470703,True,,,35,12ada9f2d95c42659fe9131a1540fa5d,2022-04-27_04-21-20,1651022480,79.92199397087097,1488873,adam-der-physiker,192.168.1.121,79.92199397087097,0,35,"260_alpha_prof=536,beta_mach_unsup=0.0922",0.003,9,3,1.0,0.0922,10.0,536,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00261,0.3616112470626831,23.81358528137207,2.6696410179138184,0.8319167494773865,2.1958656311035156,True,,,35,1865f19c858a46539f83902afdfeb13c,2022-04-27_04-22-29,1651022549,78.85216212272644,1494406,adam-der-physiker,192.168.1.121,78.85216212272644,0,35,"261_alpha_prof=642,beta_mach_unsup=0.0053",0.003,9,3,1.0,0.0053,10.0,642,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00262,0.1656978577375412,14.376968383789062,0.922834038734436,0.6955163478851318,2.1981184482574463,True,,,50,c2416262718a45f79482c70c772ef393,2022-04-27_04-23-15,1651022595,112.98620414733887,1495182,adam-der-physiker,192.168.1.121,112.98620414733887,0,50,"262_alpha_prof=314,beta_mach_unsup=0.0064",0.003,9,3,1.0,0.0064,10.0,314,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00263,0.1775340586900711,26.24983024597168,0.4951496124267578,0.7098826766014099,2.101424217224121,True,,,50,1f7d3bd0be7c4920ba1955372533575e,2022-04-27_04-24-22,1651022662,110.21942806243896,1500713,adam-der-physiker,192.168.1.121,110.21942806243896,0,50,"263_alpha_prof=481,beta_mach_unsup=0.0042",0.003,9,3,1.0,0.004200000000000001,10.0,481,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00264,0.4172816276550293,7.0572309494018555,0.0244663767516613,0.8340837359428406,2.0967750549316406,True,,,35,4751364f8d3b498da37309af3854872d,2022-04-27_04-24-36,1651022676,78.81006264686584,1504219,adam-der-physiker,192.168.1.121,78.81006264686584,0,35,"264_alpha_prof=163,beta_mach_unsup=0.0391",0.003,9,3,1.0,0.0391,10.0,163,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00265,0.38943052291870117,17.151823043823242,4.923081874847412,0.848594069480896,2.17563533782959,True,,,35,775c3f3453e14002a6f389709ef7a251,2022-04-27_04-25-45,1651022745,80.5626289844513,1509581,adam-der-physiker,192.168.1.121,80.5626289844513,0,35,"265_alpha_prof=946,beta_mach_unsup=0.0024",0.003,9,3,1.0,0.0024000000000000002,10.0,946,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00266,0.15773537755012512,36.27845001220703,3.043050527572632,0.7032597661018372,2.161653518676758,True,,,50,88f24959950d47088930bec7ce210a6b,2022-04-27_04-26-32,1651022792,113.85607671737671,1510576,adam-der-physiker,192.168.1.121,113.85607671737671,0,50,"266_alpha_prof=526,beta_mach_unsup=0.001",0.003,9,3,1.0,0.001,10.0,526,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00267,0.17558425664901733,19.710216522216797,0.6717288494110107,0.718109667301178,2.1549808979034424,True,,,50,bdbdb631339542cb8191a30e4bb6564c,2022-04-27_04-27-40,1651022860,113.42887115478516,1515888,adam-der-physiker,192.168.1.121,113.42887115478516,0,50,"267_alpha_prof=291,beta_mach_unsup=0.0029",0.003,9,3,1.0,0.0029000000000000002,10.0,291,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00268,0.17900030314922333,14.260525703430176,0.4062948524951935,0.7047427296638489,2.157719135284424,True,,,50,c6a89aa725dc4767a4441be0101a5361,2022-04-27_04-28-28,1651022908,113.02067494392395,1519571,adam-der-physiker,192.168.1.121,113.02067494392395,0,50,"268_alpha_prof=298,beta_mach_unsup=0.0046",0.003,9,3,1.0,0.0046,10.0,298,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00269,0.1758422702550888,23.032522201538086,2.029273509979248,0.7147888541221619,2.153428554534912,True,,,50,9570c8ea6d114e61a85ea6a709aa5e5f,2022-04-27_04-29-36,1651022976,113.42912745475769,1524838,adam-der-physiker,192.168.1.121,113.42912745475769,0,50,"269_alpha_prof=543,beta_mach_unsup=0.0123",0.003,9,3,1.0,0.0123,10.0,543,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00270,0.3906177282333374,14.561118125915527,4.719842433929443,0.8367919921875,2.246703624725342,True,,,35,c74dcace255b47a292d23a816263a71a,2022-04-27_04-29-49,1651022989,78.75089740753174,1528482,adam-der-physiker,192.168.1.121,78.75089740753174,0,35,"270_alpha_prof=794,beta_mach_unsup=0.0068",0.003,9,3,1.0,0.0068000000000000005,10.0,794,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00271,0.3881964385509491,16.85709571838379,3.966526985168457,0.8401657342910767,2.1773948669433594,True,,,35,7eb1a44f539a4d008bcc10b537e5cb6b,2022-04-27_04-30-57,1651023057,78.95903944969177,1533877,adam-der-physiker,192.168.1.121,78.95903944969177,0,35,"271_alpha_prof=779,beta_mach_unsup=0.0007",0.003,9,3,1.0,0.0007,10.0,779,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00272,0.35311347246170044,19.072404861450195,2.9235854148864746,0.8355110287666321,2.1521148681640625,True,,,35,b0e4c478f2eb41ac9b28ca21a09ad6af,2022-04-27_04-31-09,1651023069,77.9705216884613,1534741,adam-der-physiker,192.168.1.121,77.9705216884613,0,35,"272_alpha_prof=574,beta_mach_unsup=0.0053",0.003,9,3,1.0,0.0053,10.0,574,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00273,0.17524933815002441,25.299257278442383,1.2267847061157227,0.7025963068008423,2.240027666091919,True,,,50,8349162220a646b6976ebfd12a910990,2022-04-27_04-32-51,1651023171,110.93486094474792,1540182,adam-der-physiker,192.168.1.121,110.93486094474792,0,50,"273_alpha_prof=563,beta_mach_unsup=0.0304",0.003,9,3,1.0,0.0304,10.0,563,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00274,0.3944582939147949,26.189849853515625,1.624565601348877,0.8409013152122498,2.450974702835083,True,,,35,ff944f2932364674b7e6c2a0d60b7c05,2022-04-27_04-32-31,1651023151,80.0263979434967,1540960,adam-der-physiker,192.168.1.121,80.0263979434967,0,35,"274_alpha_prof=743,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,743,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00275,0.3932144045829773,17.456687927246094,3.185032606124878,0.8448919653892517,2.1387405395507812,True,,,35,815a257b4b1c405e9d3abebd67a4fc67,2022-04-27_04-33-54,1651023234,79.8398368358612,1547552,adam-der-physiker,192.168.1.121,79.8398368358612,0,35,"275_alpha_prof=794,beta_mach_unsup=0.0036",0.003,9,3,1.0,0.0036000000000000003,10.0,794,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00276,0.38750144839286804,13.890555381774902,3.887883186340332,0.8400602340698242,2.141113519668579,True,,,35,8708653dea5f4f82a75a02750bb20abb,2022-04-27_04-34-12,1651023252,78.86240720748901,1548945,adam-der-physiker,192.168.1.121,78.86240720748901,0,35,"276_alpha_prof=821,beta_mach_unsup=0.0048",0.003,9,3,1.0,0.0048000000000000004,10.0,821,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00277,0.3920437693595886,25.550573348999023,1.5304447412490845,0.840808093547821,2.1224687099456787,True,,,35,a96dbcf1568743199b53b161f39c281a,2022-04-27_04-35-15,1651023315,78.60555076599121,1553871,adam-der-physiker,192.168.1.121,78.60555076599121,0,35,"277_alpha_prof=707,beta_mach_unsup=0.0007",0.003,9,3,1.0,0.0007,10.0,707,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00278,0.15831123292446136,23.992033004760742,1.6354186534881592,0.7064453363418579,2.164989709854126,True,,,50,c96c31384f8e4fe88fefc842eca7b617,2022-04-27_04-36-06,1651023366,111.8444242477417,1555176,adam-der-physiker,192.168.1.121,111.8444242477417,0,50,"278_alpha_prof=508,beta_mach_unsup=0.0079",0.003,9,3,1.0,0.0079,10.0,508,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00279,0.19065918028354645,18.357942581176758,0.11624815315008163,0.7157690525054932,2.139268159866333,True,,,50,1721807431f742599c6fe44f3b8e5b1c,2022-04-27_04-37-10,1651023430,112.70737814903259,1560176,adam-der-physiker,192.168.1.121,112.70737814903259,0,50,"279_alpha_prof=189,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,189,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00280,0.3485296666622162,28.118309020996094,3.599881172180176,0.8439462780952454,2.199903726577759,True,,,35,b9f58c621f3d4b718f23b2bbbf300350,2022-04-27_04-37-27,1651023447,78.7671971321106,1564210,adam-der-physiker,192.168.1.121,78.7671971321106,0,35,"280_alpha_prof=629,beta_mach_unsup=0.001",0.003,9,3,1.0,0.001,10.0,629,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00281,0.40652427077293396,7.981329441070557,0.050846707075834274,0.740578293800354,2.137685537338257,True,,,35,1e3fded8325d40b988d5174430afdac2,2022-04-27_04-38-31,1651023511,79.11411452293396,1569173,adam-der-physiker,192.168.1.121,79.11411452293396,0,35,"281_alpha_prof=313,beta_mach_unsup=0.074",0.003,9,3,1.0,0.07400000000000001,10.0,313,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00282,0.39515772461891174,21.286582946777344,1.8914546966552734,0.83743816614151,2.1655831336975098,True,,,35,dd9459b858c147e396d3800cacc12cc5,2022-04-27_04-38-48,1651023528,78.49208498001099,1570435,adam-der-physiker,192.168.1.121,78.49208498001099,0,35,"282_alpha_prof=753,beta_mach_unsup=0.0183",0.003,9,3,1.0,0.0183,10.0,753,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00283,0.18373914062976837,14.66979694366455,1.7622885704040527,0.7041877508163452,2.170253038406372,True,,,50,16692ac7286b46bc967642a4513496c2,2022-04-27_04-40-26,1651023626,112.51413583755493,1575524,adam-der-physiker,192.168.1.121,112.51413583755493,0,50,"283_alpha_prof=389,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,389,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00284,0.1714647263288498,23.249765396118164,2.5453031063079834,0.6949177384376526,2.226853370666504,True,,,50,58261a21fe2a4630a6cc48bfe57f52f2,2022-04-27_04-40-42,1651023642,112.10867762565613,1576743,adam-der-physiker,192.168.1.121,112.10867762565613,0,50,"284_alpha_prof=605,beta_mach_unsup=0.0228",0.003,9,3,1.0,0.0228,10.0,605,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00285,0.3864361047744751,20.84722900390625,5.157907009124756,0.8369526267051697,2.1106066703796387,True,,,35,ca4ddb58ec934cf18cb5758da451a423,2022-04-27_04-41-47,1651023707,78.27738809585571,1584473,adam-der-physiker,192.168.1.121,78.27738809585571,0,35,"285_alpha_prof=979,beta_mach_unsup=0.0002",0.003,9,3,1.0,0.0002,10.0,979,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00286,0.38871443271636963,20.014741897583008,4.804482936859131,0.8356122374534607,2.184068202972412,True,,,35,ac9fd439bb0d4384b4fd009a68c7b0f6,2022-04-27_04-42-04,1651023724,78.99172735214233,1585645,adam-der-physiker,192.168.1.121,78.99172735214233,0,35,"286_alpha_prof=841,beta_mach_unsup=0.0006",0.003,9,3,1.0,0.0006000000000000001,10.0,841,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00287,0.16576510667800903,13.214682579040527,2.2196922302246094,0.710349977016449,2.275599718093872,True,,,50,29d787087b754582aba78fe3bec741b1,2022-04-27_04-43-41,1651023821,112.14862775802612,1590783,adam-der-physiker,192.168.1.121,112.14862775802612,0,50,"287_alpha_prof=751,beta_mach_unsup=0.0862",0.003,9,3,1.0,0.0862,10.0,751,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00288,0.18419133126735687,12.154614448547363,0.18866930902004242,0.702997624874115,2.1409006118774414,True,,,50,8dc6478c9d4a4b3c9f543108446a1c46,2022-04-27_04-43-59,1651023839,112.42051243782043,1592000,adam-der-physiker,192.168.1.121,112.42051243782043,0,50,"288_alpha_prof=253,beta_mach_unsup=0.0094",0.003,9,3,1.0,0.0094,10.0,253,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00289,0.345468133687973,28.37236213684082,2.844405174255371,0.8472940325737,2.133171796798706,True,,,35,3db8556d0e674c5d8dfbb4e44ba51f40,2022-04-27_04-45-02,1651023902,78.84996175765991,1599733,adam-der-physiker,192.168.1.121,78.84996175765991,0,35,"289_alpha_prof=550,beta_mach_unsup=0.0021",0.003,9,3,1.0,0.0021000000000000003,10.0,550,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00290,0.17035575211048126,18.619213104248047,0.7997561097145081,0.7006388306617737,2.204787492752075,True,,,50,e9bc46aacf5841c4bc3b928f09df5623,2022-04-27_04-45-56,1651023956,115.11003136634827,1600951,adam-der-physiker,192.168.1.121,115.11003136634827,0,50,"290_alpha_prof=322,beta_mach_unsup=0.0039",0.003,9,3,1.0,0.0039000000000000003,10.0,322,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00291,0.17598885297775269,22.26835823059082,1.4662041664123535,0.6983327865600586,2.1422038078308105,True,,,50,438873ff4a13476dae8195cb8e06f9df,2022-04-27_04-46-56,1651024016,111.24378991127014,1605972,adam-der-physiker,192.168.1.121,111.24378991127014,0,50,"291_alpha_prof=404,beta_mach_unsup=0.0015",0.003,9,3,1.0,0.0015,10.0,404,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00292,0.39051103591918945,17.371824264526367,1.9959152936935425,0.8428097367286682,2.112550973892212,True,,,35,b890a534be3d4c12bbcd7e5d505e3e2f,2022-04-27_04-47-18,1651024038,79.07864737510681,1610094,adam-der-physiker,192.168.1.121,79.07864737510681,0,35,"292_alpha_prof=945,beta_mach_unsup=0.006",0.003,9,3,1.0,0.006,10.0,945,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00293,0.41877299547195435,6.805882453918457,0.10666806250810623,0.8034927248954773,2.192910671234131,True,,,35,f05f424ad7164dc2a629e8756d503df8,2022-04-27_04-48-18,1651024098,80.22102665901184,1614836,adam-der-physiker,192.168.1.121,80.22102665901184,0,35,"293_alpha_prof=152,beta_mach_unsup=0.059",0.003,9,3,1.0,0.059000000000000004,10.0,152,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00294,0.15783573687076569,31.116846084594727,1.864976167678833,0.7035354375839233,2.169438600540161,True,,,50,93d3baa496204799bf518371b9b89163,2022-04-27_04-49-12,1651024152,112.48257279396057,1616404,adam-der-physiker,192.168.1.121,112.48257279396057,0,50,"294_alpha_prof=495,beta_mach_unsup=0.0004",0.003,9,3,1.0,0.0004,10.0,495,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00295,0.3904300928115845,14.183363914489746,3.3423476219177246,0.8414767980575562,2.1391212940216064,True,,,35,a04de658a58344d0b9fe65f4300a01f8,2022-04-27_04-49-41,1651024181,80.04096961021423,1621142,adam-der-physiker,192.168.1.121,80.04096961021423,0,35,"295_alpha_prof=958,beta_mach_unsup=0.0212",0.003,9,3,1.0,0.0212,10.0,958,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00296,0.39799976348876953,34.43093490600586,3.789957284927368,0.8355745673179626,2.106529712677002,True,,,35,93bcc1208e0b40e4b6fd08f31df21cbe,2022-04-27_04-50-34,1651024234,78.89949655532837,1625359,adam-der-physiker,192.168.1.121,78.89949655532837,0,35,"296_alpha_prof=680,beta_mach_unsup=0.0001",0.003,9,3,1.0,0.0001,10.0,680,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00297,0.17006753385066986,18.69457244873047,0.17358963191509247,0.7018095254898071,2.101229429244995,True,,,50,627caa8cd88d4d5d9af8b010d47340c7,2022-04-27_04-51-34,1651024294,110.68441390991211,1627460,adam-der-physiker,192.168.1.121,110.68441390991211,0,50,"297_alpha_prof=501,beta_mach_unsup=0.0039",0.003,9,3,1.0,0.0039000000000000003,10.0,501,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00298,0.1546475738286972,12.610228538513184,1.7661614418029785,0.6959821581840515,2.1712186336517334,True,,,50,8fd04bf50d3e41b49e7423ffc88bdaac,2022-04-27_04-52-28,1651024348,112.21923112869263,1631669,adam-der-physiker,192.168.1.121,112.21923112869263,0,50,"298_alpha_prof=314,beta_mach_unsup=0.011",0.003,9,3,1.0,0.011000000000000001,10.0,314,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00299,0.3936733901500702,12.989457130432129,1.6364291906356812,0.8238621354103088,2.1628425121307373,True,,,35,5cbaaaec33a84dcb9aa7fee5cf25c898,2022-04-27_04-52-55,1651024375,78.4641215801239,1636369,adam-der-physiker,192.168.1.121,78.4641215801239,0,35,"299_alpha_prof=794,beta_mach_unsup=0.0383",0.003,9,3,1.0,0.0383,10.0,794,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00300,0.40111806988716125,7.609786510467529,0.011422127485275269,0.7979280352592468,2.140218734741211,True,,,35,11e77fa7fb6f4daca946ade9e0a548dd,2022-04-27_04-53-49,1651024429,78.67506098747253,1640665,adam-der-physiker,192.168.1.121,78.67506098747253,0,35,"300_alpha_prof=325,beta_mach_unsup=0.0888",0.003,9,3,1.0,0.0888,10.0,325,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00301,0.3469361662864685,15.311577796936035,4.134337425231934,0.834463894367218,2.1640472412109375,True,,,35,62372c40a54f4d6c8f99ca0f0bb46316,2022-04-27_04-54-17,1651024457,79.77032232284546,1642630,adam-der-physiker,192.168.1.121,79.77032232284546,0,35,"301_alpha_prof=793,beta_mach_unsup=0.01",0.003,9,3,1.0,0.01,10.0,793,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00302,0.35671746730804443,26.01788902282715,3.167398691177368,0.8413976430892944,2.138685703277588,True,,,35,61957248007a4e6aa90732559934c368,2022-04-27_04-55-11,1651024511,79.11357307434082,1646928,adam-der-physiker,192.168.1.121,79.11357307434082,0,35,"302_alpha_prof=541,beta_mach_unsup=0.0011",0.003,9,3,1.0,0.0011,10.0,541,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00303,0.357354074716568,31.911334991455078,2.9195244312286377,0.8513860106468201,2.1361401081085205,True,,,35,e5b12c9b7e1348e2b8df4ed96be70676,2022-04-27_04-55-37,1651024537,78.141268491745,1649026,adam-der-physiker,192.168.1.121,78.141268491745,0,35,"303_alpha_prof=541,beta_mach_unsup=0.001",0.003,9,3,1.0,0.001,10.0,541,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00304,0.39323779940605164,17.161039352416992,3.461419105529785,0.8422831892967224,2.135737180709839,True,,,35,8151658508df49749865ff401ad27986,2022-04-27_04-56-32,1651024592,78.98219513893127,1653235,adam-der-physiker,192.168.1.121,78.98219513893127,0,35,"304_alpha_prof=694,beta_mach_unsup=0.0006",0.003,9,3,1.0,0.0006000000000000001,10.0,694,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00305,0.3378886580467224,12.347750663757324,4.2984843254089355,0.8164352774620056,2.1580655574798584,True,,,50,961acd55148c4eccbc9eff5979af5d29,2022-04-27_04-57-31,1651024651,111.98210740089417,1655243,adam-der-physiker,192.168.1.121,111.98210740089417,0,50,"305_alpha_prof=736,beta_mach_unsup=0.0453",0.003,9,3,1.0,0.0453,10.0,736,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00306,0.19478462636470795,14.899809837341309,0.004602113272994757,0.7077412605285645,2.1362152099609375,True,,,50,81eafad15acf4e81859c9ab8b794cf13,2022-04-27_04-58-26,1651024706,111.74376559257507,1659585,adam-der-physiker,192.168.1.121,111.74376559257507,0,50,"306_alpha_prof=215,beta_mach_unsup=0.003",0.003,9,3,1.0,0.003,10.0,215,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00307,0.18108661472797394,14.404834747314453,2.798036813735962,0.7225742936134338,2.1257522106170654,True,,,50,4fcce52201c7453395e7dce4ed2ce7b4,2022-04-27_04-59-26,1651024766,111.83344101905823,1664230,adam-der-physiker,192.168.1.121,111.83344101905823,0,50,"307_alpha_prof=817,beta_mach_unsup=0.086",0.003,9,3,1.0,0.08600000000000001,10.0,817,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00308,0.3940884470939636,10.43750286102295,0.07259497046470642,0.7598044872283936,2.1749370098114014,True,,,35,01df555a2bf9495281750b62233af841,2022-04-27_04-59-48,1651024788,79.15283751487732,1668490,adam-der-physiker,192.168.1.121,79.15283751487732,0,35,"308_alpha_prof=698,beta_mach_unsup=0.0823",0.003,9,3,1.0,0.0823,10.0,698,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00309,0.35220110416412354,18.783491134643555,3.433286428451538,0.83469557762146,2.157956600189209,True,,,35,c093ffdfa8b84412b4d233a8cfc4d9b6,2022-04-27_05-00-47,1651024847,78.84766960144043,1673146,adam-der-physiker,192.168.1.121,78.84766960144043,0,35,"309_alpha_prof=590,beta_mach_unsup=0.0032",0.003,9,3,1.0,0.0032,10.0,590,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
aa7e5_00310,0.39785701036453247,9.07979679107666,0.03934115916490555,0.7897027730941772,2.1858081817626953,True,,,35,c7b1758bfcd3455ca8eb8925cea1546c,2022-04-27_05-01-09,1651024869,79.55323243141174,1674802,adam-der-physiker,192.168.1.121,79.55323243141174,0,35,"310_alpha_prof=527,beta_mach_unsup=0.0944",0.003,9,3,1.0,0.0944,10.0,527,500.0,1000.0,False,0.0,128,SANDBOX_NO_VARIATIONS,0.0,"[64, 32]","[64, 32]"
