,shot,dda,FLAG:HRTSdatavalidated
2072,94040.0,T003/lfrassin,3.0
2073,94040.0,T005/lfrassin,3.0
2074,94042.0,T004/lfrassin,3.0
2075,94042.0,T005/lfrassin,3.0
2076,94045.0,T006/lfrassin,3.0
2077,94045.0,T007/lfrassin,3.0
2078,94046.0,T005/lfrassin,3.0
2079,94046.0,T004/lfrassin,3.0
2080,94048.0,T002/lfrassin,3.0
2081,94066.0,T003/lfrassin,3.0
2082,94066.0,T004/lfrassin,3.0
2083,94069.0,T002/lfrassin,3.0
2084,94071.0,T003/lfrassin,3.0
2085,94071.0,T004/lfrassin,3.0
2086,94074.0,T001/lfrassin,0.0
2087,94074.0,T002/lfrassin,0.0
2088,94075.0,T003/lfrassin,3.0
2089,94075.0,T004/lfrassin,3.0
2090,94076.0,T002/lfrassin,3.0
2091,94080.0,T002/lfrassin,3.0
2092,94081.0,T003/lfrassin,3.0
2093,94081.0,T004/lfrassin,3.0
2094,94082.0,T002/lfrassin,3.0
2095,94083.0,T002/lfrassin,3.0
2096,94084.0,T003/lfrassin,3.0
2097,94084.0,T004/lfrassin,3.0
2098,94085.0,T003/lfrassin,3.0
2099,94085.0,T005/lfrassin,3.0
2100,94086.0,T002/lfrassin,3.0
2101,94087.0,T003/lfrassin,3.0
2102,94087.0,T005/lfrassin,3.0
2103,94088.0,T003/lfrassin,3.0
2104,94089.0,T003/lfrassin,3.0
2105,94090.0,T002/lfrassin,3.0
2106,94091.0,T003/lfrassin,3.0
2107,94092.0,T002/lfrassin,3.0
2108,94093.0,T002/lfrassin,3.0
2109,94109.0,T003/lfrassin,3.0
2110,94109.0,T004/lfrassin,3.0
2111,94111.0,T004/lfrassin,3.0
2112,94111.0,T005/lfrassin,3.0
2113,94111.0,T006/lfrassin,3.0
2114,94216.0,T001/lfrassin,0.0
2115,94217.0,T001/lfrassin,0.0
2116,94218.0,T001/lfrassin,0.0
2117,94386.0,T001/lfrassin,0.0
2118,94386.0,T002/lfrassin,0.0
2119,94392.0,T001/lfrassin,0.0
2120,94394.0,T001/lfrassin,0.0
2121,94394.0,T002/lfrassin,0.0
2122,94396.0,T001/lfrassin,0.0
2123,94399.0,T001/lfrassin,0.0
2124,94402.0,T001/lfrassin,0.0
2125,94402.0,T002/lfrassin,0.0
2126,94404.0,T001/lfrassin,0.0
2127,94404.0,T002/lfrassin,0.0
2128,94404.0,T003/lfrassin,0.0
2129,94405.0,T001/lfrassin,0.0
2130,94405.0,T002/lfrassin,0.0
2131,94406.0,T001/lfrassin,0.0
2132,94406.0,T002/lfrassin,0.0
2133,94409.0,T001/lfrassin,0.0
2134,94409.0,T002/lfrassin,0.0
2135,94410.0,T001/lfrassin,0.0
2136,94410.0,T002/lfrassin,0.0
2137,94410.0,T003/lfrassin,0.0
2138,94412.0,T001/lfrassin,0.0
2139,94413.0,T001/lfrassin,0.0
2140,94413.0,T002/lfrassin,0.0
2141,94415.0,T001/lfrassin,0.0
2142,94415.0,T002/lfrassin,0.0
2143,94417.0,T001/lfrassin,0.0
2144,94418.0,T001/lfrassin,0.0
2145,94419.0,T001/lfrassin,0.0
2146,94420.0,T001/lfrassin,0.0
2147,94420.0,T002/lfrassin,0.0
2148,94422.0,T001/lfrassin,0.0
2149,94423.0,T001/lfrassin,0.0
2150,94423.0,T002/lfrassin,0.0
2151,94424.0,T001/lfrassin,0.0
2152,94427.0,T001/lfrassin,0.0
2153,94429.0,T001/lfrassin,0.0
2154,94430.0,T001/lfrassin,0.0
2155,94463.0,T001/lfrassin,0.0
2156,94465.0,T001/lfrassin,0.0
2157,94465.0,T002/lfrassin,0.0
2158,94466.0,T001/lfrassin,0.0
2159,94466.0,T002/lfrassin,0.0
2160,94467.0,T003/lfrassin,1.0
2161,94467.0,T004/lfrassin,1.0
2162,94567.0,T004/lfrassin,2.0
2163,94567.0,T005/lfrassin,2.0
2164,94568.0,T003/lfrassin,1.0
2165,94568.0,T004/lfrassin,1.0
2166,94613.0,T001/pbilkova,0.0
2167,94614.0,T001/pbilkova,0.0
2168,94615.0,T001/pbilkova,0.0
2169,94616.0,T001/pbilkova,0.0
2170,94618.0,T001/pbilkova,0.0
2171,94618.0,T002/pbilkova,0.0
2172,94619.0,T001/pbilkova,0.0
2173,94620.0,T001/pbilkova,0.0
2174,94621.0,T001/pbilkova,0.0
2175,94623.0,T001/lfrassin,0.0
2176,94623.0,T002/lfrassin,0.0
2177,94625.0,T001/lfrassin,0.0
2178,94627.0,T001/lfrassin,0.0
2179,94627.0,T002/lfrassin,0.0
2180,94629.0,T001/lfrassin,0.0
2181,94629.0,T002/lfrassin,0.0
2182,94629.0,T003/lfrassin,0.0
2183,94630.0,T001/lfrassin,0.0
2184,94631.0,T016/lfrassin,0.0
2185,94632.0,T001/lfrassin,0.0
2186,94632.0,T002/lfrassin,0.0
2187,94633.0,T001/lfrassin,0.0
2188,94633.0,T002/lfrassin,0.0
2189,94634.0,T001/lfrassin,0.0
2190,94635.0,T001/lfrassin,0.0
2191,94635.0,T002/lfrassin,0.0
2192,94636.0,T022/lfrassin,0.0
2193,94636.0,T023/lfrassin,0.0
2194,94637.0,T001/lfrassin,0.0
2195,94638.0,T001/lfrassin,0.0
2196,94638.0,T002/lfrassin,0.0
2197,94644.0,T019/lfrassin,0.0
2198,94645.0,T001/lfrassin,0.0
2199,94649.0,T001/lfrassin,0.0
2200,94650.0,T001/lfrassin,0.0
2201,94651.0,T001/lfrassin,0.0
2202,94653.0,T001/lfrassin,0.0
2203,94653.0,T002/lfrassin,0.0
2204,94654.0,T001/lfrassin,0.0
2205,94655.0,T001/lfrassin,0.0
2206,94659.0,T002/lfrassin,1.0
2207,94660.0,T002/lfrassin,1.0
2208,94661.0,T001/lfrassin,0.0
2209,94661.0,T002/lfrassin,0.0
2210,94662.0,T004/lfrassin,1.0
2211,94662.0,T006/lfrassin,1.0
2212,94663.0,T001/lfrassin,0.0
2213,94663.0,T002/lfrassin,0.0
2214,94665.0,T001/pbilkova,0.0
2215,94666.0,T001/pbilkova,0.0
2216,94667.0,T001/lfrassin,2.0
2217,94669.0,T001/pbilkova,0.0
2218,94670.0,T001/pbilkova,0.0
2219,94671.0,T001/lfrassin,2.0
2220,94674.0,T001/lfrassin,2.0
2221,94675.0,T001/lfrassin,2.0
2222,94676.0,T001/pbilkova,0.0
2223,94677.0,T001/lfrassin,2.0
2224,94678.0,T001/lfrassin,2.0
2225,94678.0,T002/lfrassin,2.0
2226,94679.0,T001/lfrassin,2.0
2227,94680.0,T001/pbilkova,0.0
2228,94681.0,T001/lfrassin,2.0
2229,94682.0,T001/pbilkova,0.0
2230,94683.0,T001/lfrassin,2.0
2231,94684.0,T001/lfrassin,1.0
2232,94684.0,T002/lfrassin,1.0
2233,94720.0,T001/pbilkova,0.0
2234,94720.0,T002/pbilkova,0.0
2235,94720.0,T003/pbilkova,0.0
2236,94721.0,T001/lfrassin,1.0
2237,94721.0,T002/lfrassin,1.0
2238,94722.0,T001/lfrassin,1.0
2239,94722.0,T002/lfrassin,1.0
2240,94722.0,T003/lfrassin,1.0
2241,94723.0,T001/lfrassin,1.0
2242,94723.0,T002/lfrassin,1.0
2243,94723.0,T003/lfrassin,1.0
2244,94723.0,T004/lfrassin,1.0
2245,94725.0,T001/lfrassin,1.0
2246,94726.0,T001/lfrassin,1.0
2247,94726.0,T002/lfrassin,1.0
2248,94727.0,T003/lfrassin,1.0
2249,94727.0,T002/lfrassin,1.0
2250,94728.0,T001/pbilkova,0.0
2251,94728.0,T002/pbilkova,0.0
2252,94729.0,T001/pbilkova,0.0
2253,94729.0,T002/pbilkova,0.0
2254,94729.0,T003/pbilkova,0.0
2255,94730.0,T001/pbilkova,0.0
2256,94730.0,T002/pbilkova,0.0
2257,94730.0,T003/pbilkova,0.0
2258,94731.0,T001/pbilkova,0.0
2259,94732.0,T001/pbilkova,0.0
2260,94732.0,T002/pbilkova,0.0
2261,94734.0,T001/lfrassin,0.0
2262,94734.0,T002/lfrassin,0.0
2263,94734.0,T003/lfrassin,0.0
2264,94736.0,T001/lfrassin,0.0
2265,94737.0,T001/lfrassin,0.0
2266,94737.0,T002/lfrassin,0.0
2267,94738.0,T001/lfrassin,0.0
2268,94739.0,T001/lfrassin,0.0
2269,94739.0,T002/lfrassin,0.0
2270,94740.0,T001/lfrassin,0.0
2271,94740.0,T002/lfrassin,0.0
2272,94742.0,T001/lfrassin,0.0
2273,94743.0,T001/lfrassin,0.0
2274,94743.0,T002/lfrassin,0.0
2275,94744.0,T001/lfrassin,0.0
2276,94745.0,T001/lfrassin,0.0
2277,94745.0,T002/lfrassin,0.0
2278,94747.0,T001/pbilkova,0.0
2279,94747.0,T002/pbilkova,0.0
2280,94749.0,T001/lfrassin,2.0
2281,94750.0,T001/lfrassin,1.0
2282,94750.0,T002/lfrassin,1.0
2283,94752.0,T001/lfrassin,1.0
2284,94753.0,T001/lfrassin,1.0
2285,94754.0,T002/lfrassin,1.0
2286,94755.0,T001/lfrassin,2.0
2287,94755.0,T002/lfrassin,2.0
2288,94756.0,T001/lfrassin,1.0
2289,94756.0,T002/lfrassin,1.0
2290,94775.0,T001/lfrassin,0.0
2291,94776.0,T001/lfrassin,0.0
2292,94777.0,T002/lfrassin,1.0
2293,94778.0,T001/lfrassin,0.0
2294,94778.0,T002/lfrassin,0.0
2295,94779.0,T001/lfrassin,0.0
2296,94781.0,T003/lfrassin,1.0
2297,94782.0,T001/lfrassin,0.0
2298,94783.0,T001/lfrassin,0.0
2299,94785.0,T001/lfrassin,0.0
2300,94787.0,T001/lfrassin,0.0
2301,94788.0,T001/lfrassin,0.0
2302,94790.0,T001/lfrassin,0.0
2303,94792.0,T001/lfrassin,0.0
2304,94794.0,T001/pbilkova,0.0
2305,94796.0,T001/pbilkova,0.0
2306,94797.0,T001/pbilkova,0.0
2307,94798.0,T001/pbilkova,0.0
2308,94800.0,T002/pbilkova,0.0
2309,94800.0,T003/pbilkova,0.0
2310,94801.0,T001/pbilkova,0.0
2311,94802.0,T001/pbilkova,0.0
2312,94804.0,T001/pbilkova,0.0
2313,94806.0,T001/pbilkova,0.0
2314,94808.0,T001/pbilkova,0.0
2315,94834.0,T001/pbilkova,0.0
2316,94842.0,T001/lfrassin,1.0
2317,94863.0,T001/lfrassin,0.0
2318,94863.0,T002/lfrassin,0.0
2319,94866.0,T001/lfrassin,0.0
2320,94866.0,T002/lfrassin,0.0
2321,94867.0,T001/lfrassin,0.0
2322,94867.0,T002/lfrassin,0.0
2323,94868.0,T001/lfrassin,0.0
2324,94869.0,T001/lfrassin,0.0
2325,94870.0,T001/lfrassin,0.0
2326,94870.0,T002/lfrassin,0.0
2327,94871.0,T001/lfrassin,0.0
2328,94872.0,T001/lfrassin,0.0
2329,94873.0,T001/lfrassin,0.0
2330,94874.0,T001/lfrassin,0.0
2331,94875.0,T004/lfrassin,1.0
2332,94878.0,T001/lfrassin,1.0
2333,94879.0,T001/lfrassin,1.0
2334,94879.0,T002/lfrassin,1.0
2335,94880.0,T001/lfrassin,2.0
2336,94881.0,T001/lfrassin,2.0
2337,94881.0,T002/lfrassin,2.0
2338,94882.0,T001/lfrassin,2.0
2339,94882.0,T002/lfrassin,2.0
2340,94885.0,T001/lfrassin,2.0
2341,94886.0,T001/lfrassin,1.0
2342,94887.0,T001/lfrassin,1.0
2343,94887.0,T002/lfrassin,1.0
2344,94888.0,T001/lfrassin,2.0
2345,94900.0,T004/lfrassin,1.0
2346,94904.0,T002/lfrassin,2.0
2347,94905.0,T002/lfrassin,2.0
2348,94906.0,T002/lfrassin,1.0
2349,94907.0,T002/lfrassin,1.0
2350,94908.0,T002/lfrassin,1.0
2351,94910.0,T002/lfrassin,1.0
2352,94911.0,T001/lfrassin,0.0
2353,94912.0,T003/lfrassin,2.0
2354,94913.0,T002/lfrassin,3.0
2355,94914.0,T002/lfrassin,3.0
2356,94915.0,T001/lfrassin,0.0
2357,94919.0,T001/pbilkova,0.0
2358,94920.0,T001/lfrassin,2.0
2359,94921.0,T001/lfrassin,1.0
2360,94925.0,T001/lfrassin,1.0
2361,94926.0,T001/lfrassin,1.0
2362,94927.0,T001/lfrassin,1.0
2363,94929.0,T001/lfrassin,1.0
2364,94930.0,T001/lfrassin,1.0
2365,94932.0,T001/lfrassin,1.0
2366,94932.0,T002/lfrassin,1.0
2367,94945.0,T001/lfrassin,0.0
2368,94946.0,T001/lfrassin,0.0
2369,94946.0,T002/lfrassin,0.0
2370,94947.0,T001/lfrassin,0.0
2371,94947.0,T002/lfrassin,0.0
2372,94948.0,T001/lfrassin,0.0
2373,94948.0,T002/lfrassin,0.0
2374,94948.0,T003/lfrassin,0.0
2375,94949.0,T001/lfrassin,0.0
2376,94949.0,T002/lfrassin,0.0
2377,94950.0,T001/lfrassin,0.0
2378,94950.0,T002/lfrassin,0.0
2379,94953.0,T002/lfrassin,3.0
2380,94955.0,T003/lfrassin,3.0
2381,94956.0,T002/lfrassin,3.0
2382,94957.0,T002/lfrassin,3.0
2383,94958.0,T002/lfrassin,3.0
2384,94959.0,T002/lfrassin,3.0
2385,94960.0,T002/lfrassin,3.0
2386,94962.0,T001/lfrassin,0.0
2387,94964.0,T005/lfrassin,1.0
2388,94964.0,T006/lfrassin,1.0
2389,94965.0,T001/lfrassin,0.0
2390,94966.0,T001/lfrassin,0.0
2391,94967.0,T001/lfrassin,0.0
2392,94968.0,T001/lfrassin,0.0
2393,94969.0,T001/lfrassin,0.0
2394,94971.0,T001/lfrassin,0.0
2395,94972.0,T001/lfrassin,0.0
2396,94973.0,T001/lfrassin,0.0
2397,94974.0,T001/lfrassin,0.0
2398,94976.0,T001/lfrassin,0.0
2399,94978.0,T001/lfrassin,0.0
2400,94980.0,T002/lfrassin,1.0
2401,94981.0,T001/lfrassin,0.0
2402,95004.0,T001/pbilkova,0.0
2403,95005.0,T001/pbilkova,0.0
2404,95008.0,T001/lfrassin,1.0
2405,95008.0,T002/lfrassin,1.0
2406,95009.0,T001/pbilkova,1.0
2407,95012.0,T001/pbilkova,1.0
2408,95013.0,T001/pbilkova,0.0
2409,95225.0,T001/pbilkova,0.0
2410,95226.0,T001/pbilkova,0.0
2411,95229.0,T001/pbilkova,0.0
2412,95247.0,T001/pbilkova,0.0
2413,95248.0,T001/pbilkova,0.0
2414,95249.0,T001/pbilkova,0.0
2415,95256.0,T001/pbilkova,0.0
2416,95256.0,T002/pbilkova,0.0
2417,95259.0,T001/pbilkova,0.0
2418,95274.0,T001/lfrassin,2.0
2419,95274.0,T002/lfrassin,2.0
2420,95274.0,T003/lfrassin,2.0
2421,95275.0,T001/lfrassin,1.0
2422,95287.0,T001/lfrassin,0.0
2423,95287.0,T002/lfrassin,0.0
2424,95288.0,T002/lfrassin,1.0
2425,95289.0,T002/lfrassin,1.0
2426,95291.0,T002/lfrassin,1.0
2427,95292.0,T003/lfrassin,1.0
2428,95293.0,T002/lfrassin,1.0
2429,95294.0,T002/lfrassin,1.0
2430,95296.0,T002/lfrassin,1.0
2431,95298.0,T002/lfrassin,1.0
2432,95318.0,T001/lfrassin,1.0
2433,95320.0,T001/pbilkova,0.0
2434,95321.0,T001/pbilkova,0.0
2435,95330.0,T001/lfrassin,3.0
2436,95335.0,T001/lfrassin,2.0
2437,95336.0,T001/lfrassin,2.0
2438,95337.0,T001/lfrassin,2.0
2439,95338.0,T001/lfrassin,2.0
2440,95338.0,T002/lfrassin,2.0
2441,95339.0,T001/lfrassin,1.0
2442,95339.0,T002/lfrassin,1.0
2443,95341.0,T001/lfrassin,2.0
2444,95346.0,T001/lfrassin,1.0
2445,95346.0,T002/lfrassin,1.0
2446,95347.0,T001/lfrassin,1.0
2447,95348.0,T003/lfrassin,1.0
2448,95348.0,T002/lfrassin,1.0
2449,95349.0,T001/lfrassin,1.0
2450,95350.0,T001/lfrassin,1.0
2451,95350.0,T002/lfrassin,1.0
2452,95350.0,T003/lfrassin,1.0
2453,95352.0,T001/lfrassin,3.0
2454,95353.0,T001/lfrassin,3.0
2455,95355.0,T001/lfrassin,3.0
2456,95355.0,T002/lfrassin,3.0
2457,95359.0,T001/lfrassin,1.0
2458,95360.0,T001/lfrassin,2.0
2459,95361.0,T001/lfrassin,1.0
2460,95363.0,T001/lfrassin,2.0
2461,95364.0,T002/lfrassin,2.0
2462,95365.0,T001/lfrassin,1.0
2463,95365.0,T002/lfrassin,1.0
2464,95367.0,T001/lfrassin,2.0
2465,95368.0,T003/lfrassin,1.0
2466,95368.0,T002/lfrassin,1.0
2467,95370.0,T003/lfrassin,1.0
2468,95371.0,T001/lfrassin,1.0
2469,95372.0,T001/lfrassin,1.0
2470,95376.0,T001/pbilkova,0.0
2471,95376.0,T002/pbilkova,0.0
2472,95376.0,T003/pbilkova,0.0
2473,95377.0,T001/pbilkova,0.0
2474,95378.0,T001/pbilkova,0.0
2475,95379.0,T001/pbilkova,0.0
2476,95380.0,T001/pbilkova,0.0
2477,95383.0,T001/pbilkova,0.0
2478,95383.0,T002/pbilkova,0.0
2479,95384.0,T001/pbilkova,0.0
2480,95384.0,T002/pbilkova,0.0
2481,95387.0,T001/pbilkova,0.0
2482,95389.0,T001/pbohm,0.0
2483,95389.0,T002/pbohm,0.0
2484,95390.0,T001/pbohm,0.0
2485,95390.0,T002/pbohm,0.0
2486,95392.0,T001/pbohm,0.0
2487,95393.0,T001/pbohm,0.0
2488,95395.0,T001/pbohm,0.0
2489,95396.0,T001/pbohm,0.0
2490,95396.0,T002/pbohm,0.0
2491,95397.0,T001/pbohm,0.0
2492,95397.0,T002/pbohm,0.0
2493,95397.0,T003/pbohm,0.0
2494,95398.0,T001/pbohm,0.0
2495,95398.0,T002/pbohm,0.0
2496,95398.0,T003/pbohm,0.0
2497,95399.0,T001/pbohm,0.0
2498,95399.0,T002/pbohm,0.0
2499,95399.0,T003/pbohm,0.0
2500,95400.0,T001/pbohm,0.0
2501,95400.0,T002/pbohm,0.0
2502,95403.0,T001/pbohm,2.0
2503,95405.0,T001/pbohm,1.0
2504,95406.0,T001/pbohm,0.0
2505,95407.0,T001/pbohm,1.0
2506,95409.0,T001/pbohm,0.0
2507,95410.0,T001/pbohm,0.0
2508,95411.0,T001/pbohm,0.0
2509,95412.0,T001/pbohm,0.0
2510,95413.0,T001/pbohm,0.0
2511,95416.0,T001/pbohm,1.0
2512,95417.0,T001/pbohm,1.0
2513,95419.0,T001/pbohm,1.0
2514,95421.0,T001/pbohm,1.0
2515,95422.0,T001/pbohm,2.0
2516,95423.0,T001/pbohm,1.0
2517,95424.0,T001/pbohm,1.0
2518,95425.0,T001/pbohm,1.0
2519,95428.0,T001/pbohm,1.0
2520,95429.0,T001/pbohm,1.0
2521,95432.0,T001/pbohm,1.0
2522,95433.0,T001/pbohm,2.0
2523,95434.0,T001/pbohm,1.0
2524,95435.0,T001/pbohm,1.0
2525,95437.0,T001/pbohm,1.0
2526,95438.0,T001/pbohm,1.0
2527,95440.0,T001/pbohm,1.0
2528,95440.0,T002/pbohm,1.0
2529,95441.0,T001/pbohm,1.0
2530,95458.0,T001/lfrassin,1.0
2531,95458.0,T002/lfrassin,1.0
2532,95459.0,T001/lfrassin,1.0
2533,95459.0,T002/lfrassin,1.0
2534,95460.0,T001/lfrassin,1.0
2535,95463.0,T001/lfrassin,1.0
2536,95463.0,T004/lfrassin,1.0
2537,95463.0,T003/lfrassin,1.0
2538,95467.0,T001/pbohm,0.0
2539,95472.0,T001/pbohm,1.0
2540,95477.0,T001/pbohm,2.0
2541,95478.0,T001/pbohm,1.0
2542,95478.0,T002/pbohm,1.0
2543,95479.0,T001/pbohm,2.0
2544,95480.0,T001/pbohm,1.0
2545,95483.0,T001/pbohm,1.0
2546,95485.0,T001/pbohm,1.0
2547,95505.0,T001/pbohm,2.0
2548,95505.0,T002/pbohm,2.0
2549,95507.0,T001/pbohm,2.0
2550,95508.0,T001/pbohm,1.0
2551,95508.0,T002/pbohm,1.0
2552,95508.0,T003/pbohm,1.0
2553,95516.0,T001/pbohm,2.0
2554,95516.0,T002/pbohm,2.0
2555,95517.0,T001/pbohm,2.0
2556,95517.0,T002/pbohm,2.0
2557,95518.0,T001/pbohm,2.0
2558,95519.0,T001/pbohm,0.0
2559,95520.0,T001/pbohm,1.0
2560,95525.0,T001/lfrassin,0.0
2561,95525.0,T002/lfrassin,0.0
2562,95527.0,T001/lfrassin,0.0
2563,95527.0,T002/lfrassin,0.0
2564,95528.0,T001/lfrassin,0.0
2565,95528.0,T002/lfrassin,0.0
2566,95529.0,T001/lfrassin,0.0
2567,95529.0,T002/lfrassin,0.0
2568,95529.0,T003/lfrassin,0.0
2569,95530.0,T001/lfrassin,0.0
2570,95531.0,T001/lfrassin,0.0
2571,95531.0,T002/lfrassin,0.0
2572,95533.0,T001/lfrassin,0.0
2573,95533.0,T002/lfrassin,0.0
2574,95534.0,T002/lfrassin,2.0
2575,95535.0,T001/lfrassin,0.0
2576,95536.0,T003/lfrassin,1.0
2577,95537.0,T001/lfrassin,0.0
2578,95538.0,T001/lfrassin,0.0
2579,95539.0,T001/lfrassin,0.0
2580,95539.0,T002/lfrassin,0.0
2581,95541.0,T001/lfrassin,0.0
2582,95541.0,T002/lfrassin,0.0
2583,95542.0,T003/lfrassin,1.0
2584,95660.0,T001/pbohm,0.0
2585,95660.0,T002/pbohm,0.0
2586,95661.0,T001/pbohm,0.0
2587,95661.0,T002/pbohm,0.0
2588,95662.0,T001/pbohm,0.0
2589,95662.0,T002/pbohm,0.0
2590,95663.0,T001/pbohm,0.0
2591,95663.0,T002/pbohm,0.0
2592,95714.0,T001/lfrassin,1.0
2593,95714.0,T002/lfrassin,1.0
2594,95715.0,T014/lfrassin,2.0
2595,95716.0,T009/lfrassin,1.0
2596,95716.0,T010/lfrassin,1.0
2597,95717.0,T001/lfrassin,2.0
2598,95717.0,T002/lfrassin,2.0
2599,95717.0,T003/lfrassin,2.0
2600,95718.0,T001/lfrassin,2.0
2601,95718.0,T002/lfrassin,2.0
2602,95718.0,T003/lfrassin,2.0
2603,95720.0,T001/lfrassin,2.0
2604,95721.0,T001/pbohm,0.0
2605,95738.0,T001/lfrassin,0.0
2606,95738.0,T002/lfrassin,0.0
2607,95739.0,T001/lfrassin,0.0
2608,95898.0,T001/pbohm,0.0
2609,95898.0,T002/pbohm,0.0
2610,95898.0,T003/pbohm,0.0
2611,95899.0,T001/pbohm,0.0
2612,95899.0,T002/pbohm,0.0
2613,95899.0,T003/pbohm,0.0
2614,95900.0,T001/pbohm,0.0
2615,95900.0,T002/pbohm,0.0
2616,95901.0,T001/pbohm,0.0
2617,95902.0,T001/pbohm,0.0
2618,95903.0,T001/pbohm,0.0
2619,95903.0,T002/pbohm,0.0
2620,95904.0,T001/pbohm,0.0
2621,95905.0,T001/pbohm,0.0
2622,95906.0,T001/pbohm,0.0
2623,95906.0,T002/pbohm,0.0
2624,95909.0,T001/pbohm,0.0
2625,95911.0,T001/pbohm,0.0
2626,95911.0,T002/pbohm,0.0
2627,95934.0,T001/pbohm,0.0
2628,95935.0,T001/pbohm,0.0
2629,95935.0,T002/pbohm,0.0
2630,95936.0,T001/pbohm,0.0
2631,95936.0,T002/pbohm,0.0
2632,95937.0,T001/pbohm,0.0
2633,95937.0,T002/pbohm,0.0
2634,95939.0,T001/lfrassin,1.0
2635,95939.0,T003/lfrassin,1.0
2636,95940.0,T001/lfrassin,1.0
2637,95940.0,T002/lfrassin,1.0
2638,95940.0,T003/lfrassin,1.0
2639,95941.0,T001/lfrassin,1.0
2640,95941.0,T002/lfrassin,1.0
2641,95942.0,T001/lfrassin,1.0
2642,95942.0,T002/lfrassin,1.0
2643,95942.0,T003/lfrassin,1.0
2644,95945.0,T001/lfrassin,1.0
2645,95945.0,T002/lfrassin,1.0
2646,95946.0,T001/lfrassin,1.0
2647,95946.0,T002/lfrassin,1.0
2648,95947.0,T001/lfrassin,1.0
2649,95947.0,T002/lfrassin,1.0
2650,95948.0,T001/lfrassin,1.0
2651,95949.0,T001/lfrassin,1.0
2652,95951.0,T001/lfrassin,0.0
2653,95951.0,T002/lfrassin,0.0
2654,95951.0,T003/lfrassin,0.0
2655,95954.0,T001/lfrassin,0.0
2656,95954.0,T003/lfrassin,0.0
2657,95956.0,T001/lfrassin,0.0
2658,95957.0,T001/lfrassin,0.0
2659,95958.0,T001/lfrassin,0.0
2660,95959.0,T001/lfrassin,0.0
2661,95959.0,T002/lfrassin,0.0
2662,95959.0,T003/lfrassin,0.0
2663,95962.0,T001/lfrassin,0.0
2664,95962.0,T002/lfrassin,0.0
2665,95964.0,T003/lfrassin,2.0
2666,95964.0,T004/lfrassin,2.0
2667,95965.0,T003/lfrassin,1.0
2668,95965.0,T004/lfrassin,1.0
2669,95966.0,T003/lfrassin,1.0
2670,95966.0,T004/lfrassin,1.0
2671,95968.0,T002/lfrassin,1.0
2672,95990.0,T001/lfrassin,0.0
2673,95990.0,T002/lfrassin,0.0
2674,95990.0,T003/lfrassin,0.0
2675,95991.0,T001/lfrassin,0.0
2676,95992.0,T001/lfrassin,0.0
2677,95992.0,T002/lfrassin,0.0
2678,95993.0,T001/lfrassin,0.0
2679,95995.0,T001/lfrassin,0.0
2680,95996.0,T002/lfrassin,2.0
2681,95997.0,T001/lfrassin,0.0
2682,95998.0,T003/lfrassin,1.0
2683,95998.0,T004/lfrassin,1.0
2684,96000.0,T003/lfrassin,2.0
2685,96003.0,T002/pbohm,0.0
2686,96003.0,T003/pbohm,0.0
2687,96004.0,T001/pbohm,0.0
2688,96004.0,T002/pbohm,0.0
2689,96005.0,T001/pbohm,0.0
2690,96006.0,T001/pbohm,0.0
2691,96007.0,T001/pbohm,0.0
2692,96007.0,T002/pbohm,0.0
2693,96008.0,T001/pbohm,0.0
2694,96008.0,T002/pbohm,0.0
2695,96009.0,T001/pbohm,0.0
2696,96011.0,T001/pbohm,0.0
2697,96012.0,T001/pbohm,0.0
2698,96012.0,T002/pbohm,0.0
2699,96013.0,T001/pbohm,0.0
2700,96014.0,T001/pbohm,0.0
2701,96014.0,T002/pbohm,0.0
2702,96015.0,T001/pbohm,0.0
2703,96017.0,T001/pbohm,0.0
2704,96017.0,T002/pbohm,0.0
2705,96019.0,T001/pbohm,0.0
2706,96019.0,T002/pbohm,0.0
2707,96020.0,T001/pbohm,0.0
2708,96021.0,T001/pbohm,0.0
2709,96022.0,T001/pbohm,0.0
2710,96036.0,T001/lfrassin,2.0
2711,96036.0,T002/lfrassin,2.0
2712,96038.0,T001/lfrassin,2.0
2713,96040.0,T001/lfrassin,3.0
2714,96041.0,T001/lfrassin,2.0
2715,96042.0,T001/lfrassin,2.0
2716,96043.0,T001/lfrassin,2.0
2717,96045.0,T001/lfrassin,2.0
2718,96046.0,T001/lfrassin,2.0
2719,96072.0,T001/pbohm,0.0
2720,96072.0,T002/pbohm,0.0
2721,96072.0,T003/pbohm,0.0
2722,96073.0,T001/pbohm,0.0
2723,96074.0,T001/pbohm,0.0
2724,96075.0,T001/pbohm,0.0
2725,96080.0,T001/pbohm,0.0
2726,96087.0,T001/pbohm,0.0
2727,96088.0,T001/pbohm,0.0
2728,96089.0,T001/pbohm,0.0
2729,96089.0,T002/pbohm,0.0
2730,96090.0,T001/pbohm,0.0
2731,96090.0,T002/pbohm,0.0
2732,96090.0,T003/pbohm,0.0
2733,96094.0,T001/lfrassin,2.0
2734,96095.0,T001/lfrassin,2.0
2735,96095.0,T002/lfrassin,2.0
2736,96098.0,T001/lfrassin,1.0
2737,96098.0,T002/lfrassin,1.0
2738,96099.0,T001/lfrassin,1.0
2739,96100.0,T001/lfrassin,2.0
2740,96100.0,T002/lfrassin,2.0
2741,96130.0,T001/lfrassin,2.0
2742,96131.0,T001/lfrassin,2.0
2743,96134.0,T001/pbohm,2.0
