trial_id,loss,KLD_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.latent_dim,config.beta,config.num_conv_blocks,config.num_trans_conv_blocks,config.hidden_dims
dd087_00176,0.5650564432144165,-9.253037802636754e-08,5.7496819496154785,True,,,30,5701914d62ba4b62b4e02a3f43cc27fd,2021-12-15_21-45-41,1639597541,175.69275426864624,3995,r13c24.bullx,10.140.2.218,175.69275426864624,0,30,176_beta=2.4944,5,2.4944368634335645,2,3,"[4, 2, 1]"
dd087_00177,0.011582988314330578,-32.47291564941406,5.964468717575073,True,,,120,b4f8b053a9b04b60ae47177d7fc33d45,2021-12-15_21-55-03,1639598103,704.4546356201172,22892,r13c24.bullx,10.140.2.218,704.4546356201172,0,120,177_beta=3.7705e-07,5,3.7704581451814886e-07,2,3,"[4, 2, 1]"
dd087_00178,0.5650590658187866,-9.311774107345627e-08,5.90651798248291,True,,,30,4490caa9cd854a95b62cb79ffb7d7291,2021-12-15_21-48-38,1639597718,174.09620881080627,108149,r13c24.bullx,10.140.2.218,174.09620881080627,0,30,178_beta=3.3194,5,3.319425620579474,2,3,"[4, 2, 1]"
dd087_00179,0.04307733103632927,-7.799100399017334,5.897649526596069,True,,,60,d48c89bf07e04f4cbc3fe5acb77c1d6e,2021-12-15_21-54-28,1639598068,361.31956148147583,204576,r13c24.bullx,10.140.2.218,361.31956148147583,0,60,179_beta=6.6158e-05,5,6.61575104925741e-05,2,3,"[4, 2, 1]"
dd087_00180,0.01666496880352497,-26.228609085083008,5.8948047161102295,True,,,60,6b0daed10ad14f5ba50c393f8f7cf690,2021-12-15_21-54-40,1639598080,358.1670355796814,212192,r13c24.bullx,10.140.2.218,358.1670355796814,0,60,180_beta=1.9928e-06,5,1.9927546161010357e-06,2,3,"[4, 2, 1]"
dd087_00181,0.5650497674942017,-8.817998065069332e-08,5.7857677936553955,True,,,30,b296ff23e0904d86af4c0256fd689cad,2021-12-15_21-52-55,1639597975,173.33499765396118,258397,r13c24.bullx,10.140.2.218,173.33499765396118,0,30,181_beta=0.40523,5,0.4052309544846164,2,3,"[4, 2, 1]"
dd087_00182,0.139428049325943,-3.7441246509552,5.8936920166015625,True,,,30,1ceb2810a1934ea6bd1c08070e5be34f,2021-12-15_21-54-22,1639598062,177.0560851097107,37283,r13c24.bullx,10.140.2.218,177.0560851097107,0,30,182_beta=0.00040068,5,0.0004006775163569537,2,3,"[4, 2, 1]"
dd087_00183,0.06800232082605362,-14.7521333694458,6.011944055557251,True,,,30,191805d1c9e5471f9f47ab30e172f434,2021-12-15_21-55-56,1639598156,177.7203824520111,92983,r13c24.bullx,10.140.2.218,177.7203824520111,0,30,183_beta=2.5366e-05,5,2.536557924804095e-05,2,3,"[4, 2, 1]"
dd087_00184,0.023665109649300575,-15.949969291687012,5.885849475860596,True,,,60,fe8cf55bc32d457aad6c6fe457cc04f2,2021-12-15_22-00-16,1639598416,354.6420588493347,141460,r13c24.bullx,10.140.2.218,354.6420588493347,0,60,184_beta=1.3573e-05,5,1.3572603285132611e-05,2,3,"[4, 2, 1]"
dd087_00185,0.5650485157966614,-1.9163408637723478e-07,5.945514917373657,True,,,30,4560b0e3752144f981654fd234f2b658,2021-12-15_21-57-23,1639598243,177.41810011863708,142568,r13c24.bullx,10.140.2.218,177.41810011863708,0,30,185_beta=0.020828,5,0.020828376927051907,2,3,"[4, 2, 1]"
dd087_00186,0.5650485754013062,-1.67469764278394e-07,5.8759236335754395,True,,,30,47576fcdc0a541ebb35f410aaa506d81,2021-12-15_21-57-27,1639598247,175.62148141860962,147214,r13c24.bullx,10.140.2.218,175.62148141860962,0,30,186_beta=0.023483,5,0.023482657571081252,2,3,"[4, 2, 1]"
dd087_00187,0.5650485157966614,-1.0568022617007955e-06,5.641892910003662,True,,,30,fd53d178117a4c26a63b2023d517d6e9,2021-12-15_21-57-38,1639598258,174.8598084449768,153259,r13c24.bullx,10.140.2.218,174.8598084449768,0,30,187_beta=0.0066525,5,0.006652500532377663,2,3,"[4, 2, 1]"
dd087_00188,0.011545868590474129,-549.8270263671875,5.89726185798645,True,,,120,bafdfcdc366243e69bd5e3a407d10c9c,2021-12-15_22-06-54,1639598814,707.2873251438141,167229,r13c24.bullx,10.140.2.218,707.2873251438141,0,120,188_beta=3.0218e-09,5,3.0217754782046558e-09,2,3,"[4, 2, 1]"
dd087_00189,0.012146270833909512,-26.89051628112793,5.7384562492370605,True,,,120,6c89c210ecb745638cd1db824277dc69,2021-12-15_22-07-54,1639598874,714.3369445800781,198451,r13c24.bullx,10.140.2.218,714.3369445800781,0,120,189_beta=8.1065e-07,5,8.106496651362769e-07,2,3,"[4, 2, 1]"
dd087_00190,0.015609142370522022,-334.8040771484375,5.671167612075806,True,,,60,826682b7d69549f8b9d1d3d4bb464ac0,2021-12-15_22-03-16,1639598596,350.34945344924927,249620,r13c24.bullx,10.140.2.218,350.34945344924927,0,60,190_beta=2.2334e-08,5,2.2333913236175668e-08,2,3,"[4, 2, 1]"
dd087_00191,0.12059669941663742,-3.6426427364349365,6.048071384429932,True,,,30,c35f06162e9f405b8abdff3cc68fec3b,2021-12-15_22-00-28,1639598428,177.0817527770996,251604,r13c24.bullx,10.140.2.218,177.0817527770996,0,30,191_beta=0.00034255,5,0.0003425543452158847,2,3,"[4, 2, 1]"
dd087_00192,0.011542567983269691,-435.7243957519531,5.892739295959473,True,,,120,2cb7b8153f144de883ec36ff98e8a53b,2021-12-15_22-09-34,1639598974,712.4956669807434,257899,r13c24.bullx,10.140.2.218,712.4956669807434,0,120,192_beta=5.0766e-09,5,5.0765621015542376e-09,2,3,"[4, 2, 1]"
dd087_00193,0.011772146448493004,-29.45960235595703,5.072232246398926,True,,,120,d81538d55419484c9ad3b229a6afe617,2021-12-15_22-11-46,1639599106,686.1779386997223,81616,r13c24.bullx,10.140.2.218,686.1779386997223,0,120,193_beta=5.5427e-07,5,5.542699970302183e-07,2,3,"[4, 2, 1]"
dd087_00194,0.01560111716389656,-146.42286682128906,5.722696781158447,True,,,60,12540caf90084bfda8564f8ac92aec5f,2021-12-15_22-06-24,1639598784,352.835964679718,88341,r13c24.bullx,10.140.2.218,352.835964679718,0,60,194_beta=7.2119e-08,5,7.211876495420148e-08,2,3,"[4, 2, 1]"
dd087_00195,0.010538127273321152,-122.82160949707031,4.029618978500366,True,,,350,446f35ad877449849a4cf1952a74ae3b,2021-12-15_22-30-06,1639600206,1606.3394083976746,187359,r13c24.bullx,10.140.2.218,1606.3394083976746,0,350,195_beta=9.131e-09,5,9.130967201447384e-09,2,3,"[4, 2, 1]"
dd087_00196,0.5650650858879089,-9.52522967168079e-08,5.8931355476379395,True,,,30,f75c3c5c812f4f1990c41782f73b4dfc,2021-12-15_22-09-23,1639598963,175.4687099456787,26850,r13c24.bullx,10.140.2.218,175.4687099456787,0,30,196_beta=5.0855,5,5.085521997308408,2,3,"[4, 2, 1]"
dd087_00197,0.06774207949638367,-7.894520282745361,5.485845327377319,True,,,30,0dfee5afa72c4ecead579ad7a6903bdf,2021-12-15_22-09-53,1639598993,175.12028050422668,44367,r13c24.bullx,10.140.2.218,175.12028050422668,0,30,197_beta=9.0825e-05,5,9.082493698809528e-05,2,3,"[4, 2, 1]"
dd087_00198,0.010557913221418858,-561.8694458007812,4.032857656478882,True,,,350,e827d3ad987e4c549a770fa11ef81c7a,2021-12-15_22-33-12,1639600392,1514.5366938114166,79371,r13c24.bullx,10.140.2.218,1514.5366938114166,0,350,198_beta=5.4831e-10,5,5.483072575982782e-10,2,3,"[4, 2, 1]"
dd087_00199,0.5650487542152405,-2.7600179237197153e-05,4.792603254318237,True,,,30,16dd128bcef246fca946947c17273196,2021-12-15_22-12-02,1639599122,155.68162655830383,132049,r13c24.bullx,10.140.2.218,155.68162655830383,0,30,199_beta=0.00080021,5,0.0008002079773872893,2,3,"[4, 2, 1]"
