trial_id,loss,KLD_mach,KLD_stoch,loss_mp,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.LR,config.mach_latent_dim,config.stoch_latent_dim,config.beta_stoch,config.beta_mach,config.alpha_prof,config.alpha_mach,config.physics,config.gamma_stored_energy,config.encoder_end_dense_size
2a038_00000,0.25786691904067993,152.73655700683594,2.055955648422241,0.6795589327812195,6.570443391799927,False,,,21.0,c510b5acf2d54b73bedd36edb4412e99,2022-04-06_03-21-27,1649204487.0,141.96260380744934,105404.0,adam-der-physiker,192.168.0.9,141.96260380744934,0.0,21.0,"0_encoder_end_dense_size=624,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,624.0
2a038_00001,0.29619577527046204,35.27605438232422,0.025815829634666443,0.6328964233398438,6.083912372589111,True,,,50.0,9a741fb72979436ba28225b540dcb776,2022-04-06_03-24-20,1649204660.0,312.80761528015137,105400.0,adam-der-physiker,192.168.0.9,312.80761528015137,0.0,50.0,"1_encoder_end_dense_size=192,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,192.0
2a038_00002,0.07385653257369995,inf,2.057171106338501,0.5241549015045166,6.657961845397949,False,,,39.0,dc8b285e94474b22a794ce2b94ffe107,2022-04-06_03-25-54,1649204754.0,260.237646818161,105407.0,adam-der-physiker,192.168.0.9,260.237646818161,0.0,39.0,"2_encoder_end_dense_size=576,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,576.0
2a038_00003,0.7369677424430847,38.49000930786133,2.6531015464570373e-06,0.4995076656341553,6.066470146179199,True,,,50.0,0a05d6fee2254dc9b913dee03121d8cf,2022-04-06_03-29-37,1649204977.0,314.93610739707947,105402.0,adam-der-physiker,192.168.0.9,314.93610739707947,0.0,50.0,"3_encoder_end_dense_size=288,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,288.0
2a038_00004,0.21711862087249756,85.34911346435547,0.2512471675872803,0.6456393003463745,7.451234579086304,False,,,15.0,40ce0bcdb4b844baa7f477f37f0cb6ae,2022-04-06_03-27-46,1649204866.0,107.33489918708801,105403.0,adam-der-physiker,192.168.0.9,107.33489918708801,0.0,15.0,"4_encoder_end_dense_size=992,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,992.0
2a038_00005,0.07071761041879654,42.31290817260742,1.2474536895751953,0.5120124816894531,5.931459665298462,True,,,50.0,97a7d49edf25412e97f4ba04bfd47fb7,2022-04-06_03-32-58,1649205178.0,303.3565378189087,105406.0,adam-der-physiker,192.168.0.9,303.3565378189087,0.0,50.0,"5_encoder_end_dense_size=224,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,224.0
2a038_00006,0.21418973803520203,27.028697967529297,0.12306883931159973,0.6336613893508911,6.106701612472534,True,,,40.0,4ee8d986ffe548a39beadf4ab9f36824,2022-04-06_03-33-31,1649205211.0,232.55640196800232,105401.0,adam-der-physiker,192.168.0.9,232.55640196800232,0.0,40.0,"6_encoder_end_dense_size=96,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,96.0
2a038_00007,0.2186354398727417,92.89337158203125,0.3739962577819824,0.6523702144622803,6.111907482147217,False,,,23.0,f5aa81d0f3604d60bac116d828e1c84a,2022-04-06_03-35-23,1649205323.0,143.30077385902405,105405.0,adam-der-physiker,192.168.0.9,143.30077385902405,0.0,23.0,"7_encoder_end_dense_size=304,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,304.0
2a038_00008,0.2136811912059784,54.03767013549805,0.008201083168387413,0.627129077911377,6.824361562728882,True,,,40.0,1afdb9c2c89f456e958f7bf391788622,2022-04-06_03-38-07,1649205487.0,272.594446182251,131285.0,adam-der-physiker,192.168.0.9,272.594446182251,0.0,40.0,"8_encoder_end_dense_size=832,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,832.0
2a038_00009,0.09038704633712769,67.72547912597656,1.0885934829711914,0.5362833142280579,6.441082239151001,False,,,19.0,4b437ab666d14474a02679c1efdc572a,2022-04-06_03-37-31,1649205451.0,124.78767776489258,134524.0,adam-der-physiker,192.168.0.9,124.78767776489258,0.0,19.0,"9_encoder_end_dense_size=560,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,560.0
2a038_00010,0.06465330719947815,38.64533233642578,3.01816463470459,0.5215206146240234,6.1277525424957275,True,,,50.0,cf98e8eb18ca486c9c7b982fb4aede02,2022-04-06_03-42-37,1649205757.0,300.6702091693878,138266.0,adam-der-physiker,192.168.0.9,300.6702091693878,0.0,50.0,"10_encoder_end_dense_size=208,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,208.0
2a038_00011,0.297309547662735,51.98454666137695,0.005443507339805365,0.4965013563632965,6.441206693649292,True,,,50.0,b437e3e201124197a49a062e5e85c1fd,2022-04-06_03-43-33,1649205813.0,322.91696333885193,139234.0,adam-der-physiker,192.168.0.9,322.91696333885193,0.0,50.0,"11_encoder_end_dense_size=496,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,496.0
2a038_00012,0.736905574798584,24.620630264282227,1.3722652511205524e-05,0.6493296027183533,6.056833505630493,True,,,40.0,a804491e959047339dfa964d9c606f67,2022-04-06_03-46-47,1649206007.0,248.0915606021881,147383.0,adam-der-physiker,192.168.0.9,248.0915606021881,0.0,40.0,"12_encoder_end_dense_size=400,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,400.0
2a038_00013,0.30673399567604065,40.39448165893555,1.495378851890564,0.6604053378105164,6.440450668334961,False,,,13.0,d07e35a32d2a4986bc741638c833a7ed,2022-04-06_03-45-01,1649205901.0,86.46524453163147,149028.0,adam-der-physiker,192.168.0.9,86.46524453163147,0.0,13.0,"13_encoder_end_dense_size=704,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,704.0
2a038_00014,0.21358095109462738,37.78645706176758,1.5836161375045776,0.6393979787826538,5.960555553436279,False,,,31.0,5b638ada50a643b987384be97e3c954a,2022-04-06_03-48-16,1649206096.0,187.59356904029846,151764.0,adam-der-physiker,192.168.0.9,187.59356904029846,0.0,31.0,"14_encoder_end_dense_size=320,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,320.0
2a038_00015,0.2943887710571289,36.91917419433594,3.250917673110962,0.5196454524993896,7.003869533538818,True,,,50.0,1ce385d47c1c4410b9d8b28e19c6655f,2022-04-06_03-52-32,1649206352.0,342.38505005836487,154869.0,adam-der-physiker,192.168.0.9,342.38505005836487,0.0,50.0,"15_encoder_end_dense_size=928,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,928.0
2a038_00016,0.2151012122631073,42.85651397705078,0.02933642268180847,0.6413794755935669,6.411928415298462,True,,,40.0,52ff457810474bc4a8e83e744b02bc76,2022-04-06_03-52-36,1649206356.0,253.688170671463,157605.0,adam-der-physiker,192.168.0.9,253.688170671463,0.0,40.0,"16_encoder_end_dense_size=512,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,512.0
2a038_00017,0.3134768009185791,155.04978942871094,2.4150278568267822,0.5918604731559753,6.648783206939697,False,,,15.0,b48a54b4cff54c7987849d611a98d83d,2022-04-06_03-54-17,1649206457.0,102.6094822883606,164753.0,adam-der-physiker,192.168.0.9,102.6094822883606,0.0,15.0,"17_encoder_end_dense_size=816,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,816.0
2a038_00018,0.07385653257369995,inf,2.057171106338501,0.5241549015045166,6.526971340179443,False,,,39.0,cf93066a0300469bad4dc20eab1ba10f,2022-04-06_03-56-55,1649206615.0,256.1200544834137,164915.0,adam-der-physiker,192.168.0.9,256.1200544834137,0.0,39.0,"18_encoder_end_dense_size=576,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,576.0
2a038_00019,0.3098483085632324,57.16740036010742,1.2468557357788086,0.6612449288368225,6.6313796043396,False,,,11.0,8da90c1cc100463a90266a3e62b89ca9,2022-04-06_03-55-37,1649206537.0,75.21052575111389,167815.0,adam-der-physiker,192.168.0.9,75.21052575111389,0.0,11.0,"19_encoder_end_dense_size=832,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,832.0
2a038_00020,0.0741548016667366,66.13236999511719,2.5224685668945312,0.5381952524185181,6.454759836196899,False,,,17.0,4e00fd712abb40329d32f90b8ad0808d,2022-04-06_03-57-34,1649206654.0,110.96668648719788,170086.0,adam-der-physiker,192.168.0.9,110.96668648719788,0.0,17.0,"20_encoder_end_dense_size=576,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,576.0
2a038_00021,0.21807585656642914,35.923309326171875,1.794952154159546,0.655760645866394,5.809931993484497,True,,,40.0,a25e4f8a9b1a4a3bac83ff451518f0cf,2022-04-06_04-00-57,1649206857.0,236.43637990951538,172354.0,adam-der-physiker,192.168.0.9,236.43637990951538,0.0,40.0,"21_encoder_end_dense_size=208,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,208.0
2a038_00022,0.06021754816174507,57.96587371826172,0.3698580265045166,0.5205183029174805,6.1879048347473145,True,,,50.0,dc1c2462ea604bf08622625e9a4952fe,2022-04-06_04-02-52,1649206972.0,313.0752160549164,173522.0,adam-der-physiker,192.168.0.9,313.0752160549164,0.0,50.0,"22_encoder_end_dense_size=480,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,480.0
2a038_00023,0.7366604804992676,31.260046005249023,3.0394749046536162e-06,0.6379936337471008,5.986925363540649,True,,,40.0,e953707cbf2c4e01b9f19787e5ffe8b1,2022-04-06_04-05-01,1649207101.0,241.59813117980957,179727.0,adam-der-physiker,192.168.0.9,241.59813117980957,0.0,40.0,"23_encoder_end_dense_size=240,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,240.0
2a038_00024,0.20383676886558533,33.75401306152344,1.4451959133148193,0.630994439125061,6.176236629486084,True,,,40.0,ed93318defba401bb1559a00d7bb34cb,2022-04-06_04-06-59,1649207219.0,245.07811307907104,183233.0,adam-der-physiker,192.168.0.9,245.07811307907104,0.0,40.0,"24_encoder_end_dense_size=400,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,400.0
2a038_00025,0.06623861938714981,49.52997589111328,2.4200055599212646,0.4915224015712738,6.593792915344238,True,,,50.0,57f9a0c473944ab3893d9df9c5de1e91,2022-04-06_04-10-35,1649207435.0,331.6837282180786,187217.0,adam-der-physiker,192.168.0.9,331.6837282180786,0.0,50.0,"25_encoder_end_dense_size=848,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,848.0
2a038_00026,0.49608275294303894,27.335119247436523,1.6103979349136353,0.5149779915809631,6.09675145149231,True,,,50.0,48d46f02fe9647d0b46b69a447aa152f,2022-04-06_04-12-13,1649207533.0,311.69171690940857,190705.0,adam-der-physiker,192.168.0.9,311.69171690940857,0.0,50.0,"26_encoder_end_dense_size=464,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,464.0
2a038_00027,0.21359026432037354,38.809913635253906,0.9439252018928528,0.6393024325370789,6.382784128189087,True,,,40.0,7b14c6e1a88a4f94a64e50dbcc833364,2022-04-06_04-14-49,1649207689.0,251.5748565196991,197078.0,adam-der-physiker,192.168.0.9,251.5748565196991,0.0,40.0,"27_encoder_end_dense_size=448,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,448.0
2a038_00028,0.12024838477373123,61.537254333496094,1.4635342359542847,0.5279932618141174,6.461948871612549,False,,,17.0,1d222cb714da40b390f2388c0ac78432,2022-04-06_04-14-07,1649207647.0,111.76319766044617,200037.0,adam-der-physiker,192.168.0.9,111.76319766044617,0.0,17.0,"28_encoder_end_dense_size=768,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,768.0
2a038_00029,0.7366690039634705,31838.595703125,4.589375384966843e-05,16.197052001953125,6.385551929473877,True,,,40.0,eca7285f09e14a6f8fca9d0ba68562e1,2022-04-06_04-18-31,1649207911.0,256.2317817211151,203520.0,adam-der-physiker,192.168.0.9,256.2317817211151,0.0,40.0,"29_encoder_end_dense_size=672,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,672.0
2a038_00030,0.20784476399421692,48.774600982666016,1.6868191957473755,0.6426126956939697,6.265375137329102,True,,,40.0,892a8938fead4087b2f2c278e995ddf7,2022-04-06_04-19-01,1649207941.0,250.4516794681549,204630.0,adam-der-physiker,192.168.0.9,250.4516794681549,0.0,40.0,"30_encoder_end_dense_size=432,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,432.0
2a038_00031,0.2217947244644165,53.70598220825195,0.02583540976047516,0.6450371146202087,6.777690649032593,False,,,20.0,83cbda79171f43e8b307207dd4a6c50a,2022-04-06_04-20-49,1649208049.0,136.19895482063293,211237.0,adam-der-physiker,192.168.0.9,136.19895482063293,0.0,20.0,"31_encoder_end_dense_size=832,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,832.0
2a038_00032,0.20758213102817535,44.67534255981445,0.9575103521347046,0.635703980922699,6.427608251571655,True,,,40.0,981f585a8b5f4bdeb41189cbeec5661a,2022-04-06_04-23-25,1649208205.0,261.4511251449585,212092.0,adam-der-physiker,192.168.0.9,261.4511251449585,0.0,40.0,"32_encoder_end_dense_size=672,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,672.0
2a038_00033,0.21354307234287262,53.021514892578125,0.7769544124603271,0.645155668258667,6.200196266174316,False,,,30.0,cd3d968e2aa347c49cf4aa8be7d4cc4a,2022-04-06_04-24-03,1649208243.0,187.84010934829712,215250.0,adam-der-physiker,192.168.0.9,187.84010934829712,0.0,30.0,"33_encoder_end_dense_size=416,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,416.0
2a038_00034,0.06482918560504913,32.43803787231445,3.5647380352020264,0.5175251364707947,6.5385637283325195,True,,,50.0,511e98f8dca747de93ea35f7fe910c0f,2022-04-06_04-28-57,1649208537.0,329.228786945343,219744.0,adam-der-physiker,192.168.0.9,329.228786945343,0.0,50.0,"34_encoder_end_dense_size=784,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,784.0
2a038_00035,0.2984004318714142,47.033233642578125,1.278908610343933,0.4984903335571289,6.568237543106079,True,,,50.0,3e2b22f3a67a428da4220eec3aaa40e8,2022-04-06_04-29-42,1649208582.0,333.2931933403015,220953.0,adam-der-physiker,192.168.0.9,333.2931933403015,0.0,50.0,"35_encoder_end_dense_size=672,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,672.0
2a038_00036,0.29998305439949036,52.59904098510742,0.0054253749549388885,0.5111080408096313,6.883301019668579,True,,,50.0,d99fab097633435192dc8e9474ed754f,2022-04-06_04-34-37,1649208877.0,337.4560215473175,229267.0,adam-der-physiker,192.168.0.9,337.4560215473175,0.0,50.0,"36_encoder_end_dense_size=848,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,848.0
2a038_00037,0.20683713257312775,35.79316711425781,0.7418720126152039,0.6356404423713684,6.5319664478302,True,,,40.0,8540ade742294725882296be73bb8323,2022-04-06_04-34-05,1649208845.0,260.5381178855896,230541.0,adam-der-physiker,192.168.0.9,260.5381178855896,0.0,40.0,"37_encoder_end_dense_size=528,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,528.0
2a038_00038,0.6484829783439636,53.8911018371582,0.020813902840018272,0.6333198547363281,7.040438413619995,True,,,40.0,58ca31a96f124376b8c896c9186718a4,2022-04-06_04-38-50,1649209130.0,282.59380888938904,237989.0,adam-der-physiker,192.168.0.9,282.59380888938904,0.0,40.0,"38_encoder_end_dense_size=992,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,992.0
2a038_00039,0.20810852944850922,48.22114181518555,0.04288438707590103,0.6428972482681274,6.804086923599243,False,,,33.0,f48598b23f7e4e438c43c17d6c0fe08d,2022-04-06_04-38-24,1649209104.0,225.03798627853394,238853.0,adam-der-physiker,192.168.0.9,225.03798627853394,0.0,33.0,"39_encoder_end_dense_size=848,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,848.0
2a038_00040,0.10628286749124527,85.54986572265625,0.8990486264228821,0.5429394841194153,6.601586103439331,False,,,9.0,0147ff5487da4a3d9dc67a6a252f1888,2022-04-06_04-39-32,1649209172.0,61.85242009162903,245099.0,adam-der-physiker,192.168.0.9,61.85242009162903,0.0,9.0,"40_encoder_end_dense_size=768,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,768.0
2a038_00041,0.08584315329790115,27.120800018310547,3.1022160053253174,0.5498692393302917,5.879738092422485,True,,,50.0,bdcb2aa6ce144fc5ac68d040f5c5d330,2022-04-06_04-43-46,1649209426.0,293.4847936630249,245725.0,adam-der-physiker,192.168.0.9,293.4847936630249,0.0,50.0,"41_encoder_end_dense_size=144,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,144.0
2a038_00042,0.2693241536617279,167.275634765625,9.979351043701172,0.6555263996124268,6.336275339126587,False,,,26.0,089b200286bd40e695f52c300944c00c,2022-04-06_04-42-21,1649209341.0,163.3123264312744,247135.0,adam-der-physiker,192.168.0.9,163.3123264312744,0.0,26.0,"42_encoder_end_dense_size=512,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,512.0
2a038_00043,0.3042713403701782,48.47386169433594,0.5546974539756775,0.6492546200752258,6.3566575050354,True,,,40.0,056aaa6e9ada4280be9988df55a1f99f,2022-04-06_04-46-41,1649209601.0,255.90610599517822,252310.0,adam-der-physiker,192.168.0.9,255.90610599517822,0.0,40.0,"43_encoder_end_dense_size=592,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,592.0
2a038_00044,0.20978733897209167,172.99285888671875,1.7901889085769653,0.6351935267448425,6.255781412124634,False,,,14.0,445f3a24f26d48cf968bc63b0678316e,2022-04-06_04-45-19,1649209519.0,90.85695266723633,254856.0,adam-der-physiker,192.168.0.9,90.85695266723633,0.0,14.0,"44_encoder_end_dense_size=608,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,608.0
2a038_00045,0.49608275294303894,27.335119247436523,1.6103979349136353,0.5149779915809631,6.034254550933838,True,,,50.0,ea5330b9dbf04900b66e41e2f2ec4d5e,2022-04-06_04-50-34,1649209834.0,310.3456873893738,257684.0,adam-der-physiker,192.168.0.9,310.3456873893738,0.0,50.0,"45_encoder_end_dense_size=464,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,464.0
2a038_00046,0.7369161248207092,76.99616241455078,9.893530659610406e-06,0.5203259587287903,6.947772979736328,True,,,50.0,8aa2abdfcd1f4171afde29d3c13606eb,2022-04-06_04-52-34,1649209954.0,350.05553913116455,260060.0,adam-der-physiker,192.168.0.9,350.05553913116455,0.0,50.0,"46_encoder_end_dense_size=1008,mach_latent_dim=13",0.003,13.0,3.0,0.001,100.0,1.0,1.0,False,0.0,1008.0
2a038_00047,0.2210460752248764,37.173160552978516,0.04044479504227638,0.6505725979804993,6.5096306800842285,False,,,29.0,f7254a91fcc144ef98d4ec5ef15f48ef,2022-04-06_04-53-51,1649210031.0,194.60964369773865,266709.0,adam-der-physiker,192.168.0.9,194.60964369773865,0.0,29.0,"47_encoder_end_dense_size=800,mach_latent_dim=7",0.003,7.0,3.0,0.001,100.0,1.0,1.0,False,0.0,800.0
2a038_00048,0.22265620529651642,77.03271484375,1.116269588470459,0.662450909614563,6.597002983093262,False,,,12.0,2bc94a07acbd4ad2a5a3b710e041ebb3,2022-04-06_04-53-57,1649210037.0,81.38001012802124,269997.0,adam-der-physiker,192.168.0.9,81.38001012802124,0.0,12.0,"48_encoder_end_dense_size=736,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,736.0
2a038_00049,0.20182786881923676,51.668399810791016,0.022487886250019073,0.6439871788024902,6.82097053527832,True,,,40.0,a0b21748e2a64c0cb399cf035e252c31,2022-04-06_04-58-23,1649210303.0,268.106164932251,272231.0,adam-der-physiker,192.168.0.9,268.106164932251,0.0,40.0,"49_encoder_end_dense_size=752,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,752.0
2a038_00050,0.49851399660110474,51.45849609375,0.6184578537940979,0.518308162689209,6.265908479690552,False,,,25.0,93a424fb37ea49d8ae394932418a018a,2022-04-06_04-56-44,1649210204.0,158.21425366401672,272534.0,adam-der-physiker,192.168.0.9,158.21425366401672,0.0,25.0,"50_encoder_end_dense_size=464,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,464.0
2a038_00051,0.06623861938714981,49.52997589111328,2.4200055599212646,0.4915224015712738,6.6360063552856445,True,,,50.0,f5e9698bd7e44664b51d81554226d167,2022-04-06_05-02-21,1649210541.0,331.85810708999634,277210.0,adam-der-physiker,192.168.0.9,331.85810708999634,0.0,50.0,"51_encoder_end_dense_size=848,mach_latent_dim=10",0.003,10.0,3.0,0.001,100.0,1.0,1.0,False,0.0,848.0
2a038_00052,0.2971847355365753,28.761178970336914,1.4165964126586914,0.6369902491569519,6.013429164886475,True,,,40.0,aa92cd60ff8b402ba01ae8a46504f8dc,2022-04-06_05-02-25,1649210545.0,239.78034019470215,279905.0,adam-der-physiker,192.168.0.9,239.78034019470215,0.0,40.0,"52_encoder_end_dense_size=224,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,224.0
2a038_00053,0.060006044805049896,51.55355453491211,1.3015235662460327,0.5178942084312439,6.564876556396484,True,,,50.0,8fa15cffbb9e4071a00c098fbd1d80b3,2022-04-06_05-07-55,1649210875.0,331.9525945186615,287046.0,adam-der-physiker,192.168.0.9,331.9525945186615,0.0,50.0,"53_encoder_end_dense_size=784,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,784.0
2a038_00054,0.3062431216239929,53.125762939453125,1.027644395828247,0.6489143967628479,5.911152124404907,True,,,40.0,cf85a3ec29d94085a20fe780730fc382,2022-04-06_05-06-23,1649210783.0,235.52327060699463,287210.0,adam-der-physiker,192.168.0.9,235.52327060699463,0.0,40.0,"54_encoder_end_dense_size=112,mach_latent_dim=11",0.003,11.0,3.0,0.001,100.0,1.0,1.0,False,0.0,112.0
2a038_00055,0.21199029684066772,35.7161865234375,0.005242384038865566,0.6255863904953003,6.008977174758911,True,,,50.0,bf18977016774f6ab5f1b662b1a3d826,2022-04-06_05-11-29,1649211089.0,303.6718313694,294368.0,adam-der-physiker,192.168.0.9,303.6718313694,0.0,50.0,"55_encoder_end_dense_size=304,mach_latent_dim=12",0.003,12.0,3.0,0.001,100.0,1.0,1.0,False,0.0,304.0
2a038_00056,0.3085218667984009,68.92396545410156,2.435556173324585,0.545956552028656,6.413815975189209,False,,,27.0,c89bc221fa5544fdbdfbb96f5f2cc7dd,2022-04-06_05-10-53,1649211053.0,175.75444197654724,297054.0,adam-der-physiker,192.168.0.9,175.75444197654724,0.0,27.0,"56_encoder_end_dense_size=640,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,640.0
2a038_00057,0.05684848502278328,41.043060302734375,1.4013535976409912,0.5086632370948792,6.063164472579956,True,,,50.0,18f6b389ab0b43fe9a60c59166753f68,2022-04-06_05-16-01,1649211361.0,304.11186385154724,302497.0,adam-der-physiker,192.168.0.9,304.11186385154724,0.0,50.0,"57_encoder_end_dense_size=304,mach_latent_dim=8",0.003,8.0,3.0,0.001,100.0,1.0,1.0,False,0.0,304.0
2a038_00058,0.0597495473921299,58.09630584716797,2.45461106300354,0.49895691871643066,6.812873363494873,True,,,50.0,f38b83bf4abc44ecb8c9b90e5727ea8d,2022-04-06_05-17-07,1649211427.0,336.20296907424927,303579.0,adam-der-physiker,192.168.0.9,336.20296907424927,0.0,50.0,"58_encoder_end_dense_size=864,mach_latent_dim=9",0.003,9.0,3.0,0.001,100.0,1.0,1.0,False,0.0,864.0
2a038_00059,0.06204720959067345,34.63118362426758,3.8893091678619385,0.520838737487793,6.725347518920898,True,,,50.0,537581b2831c4a9b866e760faf7ee459,2022-04-06_05-21-43,1649211703.0,340.0456922054291,311605.0,adam-der-physiker,192.168.0.9,340.0456922054291,0.0,50.0,"59_encoder_end_dense_size=992,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,992.0
2a038_00060,0.6467999815940857,24.223691940307617,0.015369262546300888,0.6434240341186523,6.14388632774353,True,,,40.0,867f3bec90e3465b95ef9752dfcf4ddf,2022-04-06_05-21-17,1649211677.0,247.73568606376648,313388.0,adam-der-physiker,192.168.0.9,247.73568606376648,0.0,40.0,"60_encoder_end_dense_size=336,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,336.0
2a038_00061,0.7366192936897278,31.365995407104492,1.3173710613045841e-05,0.6363053321838379,5.711008787155151,True,,,40.0,a8346ed8e0a242cfabce0040e86779a5,2022-04-06_05-25-09,1649211909.0,229.41597962379456,320746.0,adam-der-physiker,192.168.0.9,229.41597962379456,0.0,40.0,"61_encoder_end_dense_size=80,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,80.0
2a038_00062,0.7368854880332947,18.633848190307617,4.931749572278932e-06,0.6388573050498962,5.886913061141968,True,,,40.0,35171f7abd43416c91ecfc775794ca55,2022-04-06_05-25-37,1649211937.0,231.26963090896606,321463.0,adam-der-physiker,192.168.0.9,231.26963090896606,0.0,40.0,"62_encoder_end_dense_size=112,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,112.0
2a038_00063,0.7375454902648926,22.99427032470703,7.917817129055038e-06,0.6452263593673706,6.051848649978638,True,,,40.0,86d258d16cf140d98114d66329c78535,2022-04-06_05-29-16,1649212156.0,244.77949404716492,328241.0,adam-der-physiker,192.168.0.9,244.77949404716492,0.0,40.0,"63_encoder_end_dense_size=352,mach_latent_dim=6",0.003,6.0,3.0,0.001,100.0,1.0,1.0,False,0.0,352.0
2a038_00064,0.4912325441837311,50.43074417114258,0.49232858419418335,0.48976930975914,6.577428340911865,True,,,50.0,efd5643541114f35b0dff2666ed28de5,2022-04-06_05-31-06,1649212266.0,327.0339229106903,329091.0,adam-der-physiker,192.168.0.9,327.0339229106903,0.0,50.0,"64_encoder_end_dense_size=608,mach_latent_dim=14",0.003,14.0,3.0,0.001,100.0,1.0,1.0,False,0.0,608.0
